user_id,date_id,hours_watched,lessons_completed,churned
849,19,5.995738799895019,4,0
850,9,7.228501500361808,2,0
851,64,1.6054668045687899,5,0
852,54,3.8757444399747376,6,0
853,51,7.03180897574311,2,0
854,39,12.71571454850171,4,0
855,4,3.8606982741341667,2,0
856,3,4.019787385810233,3,0
857,64,4.474042474890542,6,0
858,29,2.578351934980472,3,0
859,11,3.6434890303532774,1,1
860,58,0.39818596194412753,3,0
861,75,2.035598984472175,7,0
862,27,4.806399565984578,6,0
863,21,1.5218337778051627,1,0
864,39,6.093218633438847,3,0
865,46,0.5928180380705935,7,0
866,66,5.93134811099422,4,0
867,36,5.920260536757933,3,0
868,75,12.864121053325253,0,0
869,82,2.4958512130869455,6,0
870,65,3.3384401302649156,4,1
871,63,9.06432449452822,6,0
872,35,8.30348749647635,6,0
873,31,6.72160195255778,2,1
874,28,4.294247130976232,5,1
875,1,8.901330527598942,4,0
876,25,15.866610778939053,6,0
877,43,5.128376572529855,4,0
878,84,3.462327175322652,4,0
879,67,5.568271670611682,2,0
880,63,3.8202268279333618,5,0
881,51,2.677117690331178,5,0
882,2,6.11116229364934,3,0
883,82,2.2070185057426857,4,0
884,64,5.054245888455137,5,0
885,74,0.7584374948479923,6,0
886,69,9.970514529779722,5,0
887,9,1.7129171036515833,7,0
888,2,0.9362734671280886,5,0
889,34,8.112695452704099,2,1
890,60,9.143863106399824,7,0
891,61,4.230372053918982,1,0
892,31,3.093737564259691,5,1
893,10,2.5452571593257796,6,0
894,76,4.063248710351159,4,1
895,36,3.230272409616421,4,0
896,85,2.930635377030219,4,0
897,49,1.5519685399174452,0,0
898,70,1.1669709805187531,6,0
899,49,3.564329103096297,3,0
900,3,3.971979847500081,3,1
901,74,1.8017988971072834,5,0
902,5,2.0342220803053794,5,0
903,90,3.964925916344747,3,0
904,61,1.5147940873027466,2,0
905,85,6.899606055898122,3,0
906,90,4.911651402793382,3,0
907,26,1.7869730308932341,4,0
908,72,4.734547557612602,1,0
909,5,1.5491846309762685,6,0
910,15,5.939382280197235,6,1
911,16,1.6056409739313953,5,0
912,1,3.046416821117743,5,0
913,16,3.729577071770724,3,0
914,37,9.051559659939475,1,0
915,3,1.7008926476660102,0,0
916,52,1.638909668173866,3,1
917,47,0.8110961678280141,1,0
918,13,10.86019461221696,4,0
919,80,3.424016146071207,1,0
920,55,7.013670515045457,4,0
921,21,2.065351139134228,5,0
922,66,2.2328051973431857,7,1
923,54,3.216146353308766,7,0
924,27,3.2907366302926104,4,0
925,38,5.427265133304902,3,0
926,90,3.5003901005702263,3,0
927,58,2.4626020072465318,5,0
928,62,10.994598260257451,7,1
929,46,1.5326209647929694,2,0
930,89,1.7092573347437712,5,1
931,11,1.5526902874638222,7,0
932,72,5.5760718330861945,4,0
933,8,4.630586511199332,2,0
934,71,2.9405182716771203,5,0
935,64,1.4804664332213702,5,1
936,21,3.7175425463663503,3,0
937,72,6.127951691582518,8,0
938,63,9.300580562034868,2,0
939,85,1.990139999899138,4,0
940,64,2.9324102977944455,4,1
941,20,4.598282127614935,6,0
942,8,2.44216909617751,4,0
943,58,0.9541880098825217,1,1
944,46,2.9441126838934775,2,0
945,31,1.0833491900544132,6,1
946,9,6.493930271818587,5,0
947,15,2.6052410645866044,8,1
948,26,3.178055763491685,4,0
949,10,1.7496512073966524,4,0
950,29,3.2741705694712557,4,1
951,80,7.844364545347036,3,0
952,36,6.9844362147999695,3,0
953,84,1.25497167092817,7,0
954,37,0.08964626738598291,3,0
955,86,2.9621401803472858,3,1
956,71,2.619781158822282,6,0
957,23,2.4912716515120907,3,0
958,41,2.1010648238064316,3,0
959,80,1.2272272875930308,2,0
960,28,13.443700457860428,5,0
961,48,10.853720084522154,5,0
962,38,2.4046421967868477,6,0
963,31,3.678143933517249,3,0
964,14,6.573582085147186,6,0
965,73,3.6690503701724926,2,1
966,88,2.2480739809555907,4,0
967,77,0.9721353757374673,9,0
968,90,3.3649941145129345,4,1
969,29,1.0999042545455733,4,0
970,51,7.487766018565709,1,1
971,49,3.250687353667241,0,0
972,43,4.86681413009574,4,0
973,72,2.556557612892682,2,0
974,87,5.965884322899378,4,0
975,5,1.9539450021583624,2,0
976,42,4.143165174836273,3,1
977,7,2.479957301922584,4,0
978,42,2.792861620917942,4,0
979,36,6.514950181635027,4,0
980,27,1.737664411353193,4,0
981,58,4.353288745646581,4,0
982,46,8.093528915835915,6,1
983,66,6.353095138089415,5,0
984,25,2.0027121457772,4,0
985,73,4.790890124621954,6,0
986,27,0.5934041405057132,2,1
987,1,6.666406993639952,6,1
988,87,15.836454159113739,4,0
989,74,4.175097140026879,2,1
990,42,8.363334219792312,10,0
991,52,0.9267368171164708,4,1
992,25,1.3557534641620737,5,0
993,54,2.548894177154043,6,0
994,67,2.9421814709668914,5,0
995,6,4.194383919976551,2,0
996,58,2.0110353310208997,1,0
997,70,3.7070759897394168,4,0
998,53,6.506110076006152,4,0
999,66,4.778369347644143,7,1
1000,58,2.482556745810683,2,0
