AdID,CampaignName,Platform,Date,Impressions,Clicks,Cost,Conversions,CTR
AD1299,WinterSale,LinkedIn,2024-01-12,2228,5,196.38755403145294,11,0.002244165170556553
AD1300,WinterSale,Google,01/21/2024,3480,203,122.64063013266946,8,0.058333333333333334
AD1301,ProductLaunch,Google,01/26/2024,3250,108,408.2240458322024,8,0.03323076923076923
AD1302,SpringPromo,Google,2024-01-07,1855,84,192.7205718575341,3,
AD1303,WinterSale,Meta,2024-01-28,2698,190,315.1480971945721,16,0.07042253521126761
AD1304,SpringPromo,LinkedIn,2024-01-25,4660,317,408.8926324822349,8,
AD1305,WinterSale,LinkedIn,01/05/2024,4475,366,466.3232802207368,6,0.0817877094972067
AD1306,WinterSale,Google,2024-01-18,2537,45,387.2882297935917,8,
AD1307,SpringPromo,Meta,2024-01-29,1256,29,110.38884341257472,1,0.02308917197452229
AD1308,ProductLaunch,FB,2024-01-21,3335,103,84.4716872848974,,0.03088455772113943
AD1309,WinterSale,Google,2024-01-09,2245,3,368.8651174668426,,0.0013363028953229399
AD1310,WinterSale,LinkedIn,2024-01-19,2170,173,360.1823440830267,17,0.07972350230414746
AD1311,ProductLaunch,LinkedIn,01/04/2024,1942,160,361.63453756047267,3,0.082389289392379
AD1312,WinterSale,Meta,2024-01-10,3536,236,370.8796509356945,10,
AD1313,SpringPromo,Meta,2024-01-13,1988,83,305.882364253519,20,0.041750503018108655
AD1314,WinterSale,Google,2024-01-14,4125,221,121.89169675709466,9,0.053575757575757575
AD1315,SpringPromo,Google,01/09/2024,1175,49,146.30571830737884,,0.04170212765957447
AD1316,WinterSale,Meta,01/23/2024,3123,225,-278.0824951065462,18,0.07204610951008646
AD1317,WinterSale,Google,2024-01-11,2877,16,USD56.99,11,0.005561348627042058
AD1318,WinterSale,LinkedIn,2024-01-30,3834,226,192.11476199356187,18,0.05894627021387585
AD1319,SpringPromo,Meta,01/05/2024,2918,12,389.5982541527385,12,0.00411240575736806
AD1320,SpringPromo,LinkedIn,2024-13-01,3701,330,83.69065336213524,18,0.08916509051607674
AD1321,SpringPromo,Google,01/24/2024,3965,373,346.9223949257235,17,0.09407313997477931
AD1322,SpringPromo,Google,2024-01-02,2814,170,399.39729647486615,4,
AD1323,WinterSale,Google,01/24/2024,2724,32,100.50045709776279,15,0.011747430249632892
AD1324,WinterSale,LinkedIn,2024-01-10,689,33,161.01488088117407,13,0.047895500725689405
AD1325,WinterSale,Meta,01/27/2024,3119,248,229.28368459074247,11,0.07951266431548573
AD1326,WinterSale,LinkedIn,01/14/2024,4591,374,370.35467962110755,3,0.08146373339141799
AD1327,ProductLaunch,Meta,2024-01-19,2726,145,87.52453031772136,5,0.05319148936170213
AD1328,WinterSale,LinkedIn,01/11/2024,2803,218,219.6115387590929,20,0.07777381377095968
AD1329,ProductLaunch,google,2024-01-15,1420,49,357.2229631391255,5,0.03450704225352113
AD1330,SpringPromo,Google,2024-01-08,2309,208,317.24755780414176,,0.09008228670420096
AD1331,ProductLaunch,Meta,2024-01-13,4881,33,381.01550614837646,17,0.006760909649661954
AD1332,WinterSale,Meta,01/07/2024,849,22,151.30109896255925,12,0.02591283863368669
AD1333,ProductLaunch,Google,01/02/2024,2953,196,220.59304376766713,18,0.06637317981713511
AD1334,SpringPromo,Meta,01/31/2024,4663,267,182.11902098539207,5,0.057259275144756594
AD1335,WinterSale,Meta,2024-01-04,4483,58,385.1398185800013,13,0.012937764889582868
AD1336,ProductLaunch,Meta,2024-01-05,2678,13,129.60606251701643,7,0.0048543689320388345
AD1337,ProductLaunch,Meta,01/01/2024,3347,62,USD155.41,8,0.018524051389303853
AD1338,SpringPromo,Google,01/24/2024,1929,160,USD58.17,15,0.08294453084499741
AD1339,WinterSale,Meta,2024-01-01,2320,93,259.15002214257714,17,0.04008620689655172
AD1340,ProductLaunch,Google,01/19/2024,3196,33,201.64093847913213,2,0.01032540675844806
AD1341,SpringPromo,Google,01/27/2024,2920,151,425.2702028004615,12,0.05171232876712329
AD1342,SpringPromo,Google,01/19/2024,1520,106,163.7292313344401,19,0.06973684210526315
AD1343,ProductLaunch,LinkedIn,2024-01-03,4043,320,292.15013740728165,6,0.07914914667326244
AD1344,SpringPromo,LinkedIn,01/27/2024,2807,129,-219.80150446240899,0,0.04595653722835768
AD1345,SpringPromo,Meta,2024-01-05,1118,111,440.33574909815883,,0.09928443649373882
AD1346,WinterSale,LinkedIn,2024-01-21,1547,93,135.87653188453294,14,0.060116354234001294
AD1347,SpringPromo,Meta,2024-01-15,3298,0,140.86040495016243,5,0.0
AD1348,SpringPromo,Google,01/16/2024,4346,11,174.39987784800235,17,0.0025310630464795212
AD1349,WinterSale,LinkedIn,2024-01-06,3843,29,150.02529265877587,13,0.0075461878740567265
AD1350,ProductLaunch,LinkedIn,2024-01-23,1648,128,190.97106979520933,20,0.07766990291262135
AD1351,ProductLaunch,Meta,2024-01-26,3199,227,139.6370443331346,16,0.07095967489840575
AD1352,SpringPromo,Meta,2024-01-09,3967,73,404.65963665289576,14,0.018401814973531636
AD1353,SpringPromo,Google,01/31/2024,595,25,104.40952400438216,,0.04201680672268908
AD1354,WinterSale,LinkedIn,01/20/2024,4760,247,156.41830719944465,1,0.05189075630252101
AD1355,ProductLaunch,Google,01/05/2024,1922,77,440.0422893857845,17,
AD1356,SpringPromo,Google,2024-01-24,4810,361,-180.70082904046455,1,0.07505197505197506
AD1357,WinterSale,LinkedIn,2024-01-08,4319,175,205.8159840118724,2,0.04051863857374392
AD1358,WinterSale,Google,2024-01-06,2418,12,57.74145991923615,5,0.004962779156327543
AD1359,SpringPromo,Google,01/26/2024,1434,65,253.05474471745322,4,0.045327754532775454
AD1360,ProductLaunch,Google,2024-01-22,1805,46,479.91291602955584,1,0.02548476454293629
AD1361,SpringPromo,Google,2024-01-19,765,2,165.95877028272724,0,0.00261437908496732
AD1362,WinterSale,Meta,01/01/2024,614,51,328.7905317032706,6,0.08306188925081433
AD1363,ProductLaunch,LinkedIn,2024-01-20,1979,105,181.3082635586674,9,0.05305709954522486
AD1364,SpringPromo,Google,01/31/2024,2257,18,188.4795166085852,13,0.007975188303057155
AD1365,WinterSale,Google,2024-13-01,4385,49,309.15035070373557,13,0.011174458380843785
AD1366,ProductLaunch,LinkedIn,2024-01-13,2243,48,438.1610964924414,12,0.02139991083370486
AD1367,SpringPromo,Meta,01/11/2024,2273,152,340.9080902672851,5,0.06687197536295644
AD1368,ProductLaunch,Google,2024-01-28,1339,42,349.87791473361466,13,0.03136669156086632
AD1369,ProductLaunch,Meta,01/26/2024,929,59,318.688141142098,8,
AD1370,SpringPromo,Meta,2024-01-22,4810,217,467.5807274011383,,
AD1371,WinterSale,LinkedIn,01/07/2024,4422,57,454.12214487082133,3,0.012890094979647219
AD1372,WinterSale,Meta,01/17/2024,4888,399,182.6357509429198,16,0.08162847790507365
AD1373,WinterSale,LinkedIn,2024-01-19,3682,362,120.72556352898943,,0.09831613253666485
AD1374,SpringPromo,Google,01/23/2024,2557,3,386.1414061151268,13,
AD1375,WinterSale,LinkedIn,2024-01-28,3025,103,390.78870555453335,,0.03404958677685951
AD1376,WinterSale,LinkedIn,01/26/2024,4352,319,122.09539470291234,0,0.07329963235294118
AD1377,WinterSale,Google,2024-13-01,1071,71,494.6807424076844,14,0.06629318394024276
AD1378,ProductLaunch,LinkedIn,2024-01-21,1163,51,262.9256616297601,,0.043852106620808254
AD1379,SpringPromo,Meta,01/26/2024,3678,350,164.41022931244746,12,0.09516041326808047
AD1380,ProductLaunch,Meta,2024-01-12,3133,176,199.54016162399608,16,0.056176188956271945
AD1381,WinterSale,Meta,2024-01-17,1785,102,234.15136748122978,2,0.05714285714285714
AD1382,WinterSale,LinkedIn,01/23/2024,4869,178,115.54825675623319,13,0.036557814746354486
AD1383,SpringPromo,Google,2024-01-31,1444,31,433.95618820075276,17,0.02146814404432133
AD1384,ProductLaunch,Meta,01/09/2024,874,7,90.4251946968425,19,0.008009153318077803
AD1385,ProductLaunch,LinkedIn,2024-01-11,1385,97,365.5659857263607,7,0.07003610108303249
AD1386,ProductLaunch,Google,01/29/2024,3220,317,451.8502501994264,19,0.0984472049689441
AD1387,WinterSale,Meta,2024-01-31,1361,115,254.69765156252703,1,0.08449669360764143
AD1388,SpringPromo,Google,01/07/2024,4071,168,313.59342892009875,5,0.04126750184229919
AD1389,ProductLaunch,Google,01/17/2024,731,65,122.70556399024514,,0.08891928864569083
AD1390,ProductLaunch,Google,01/02/2024,2413,117,483.831991677346,6,0.048487360132615
AD1391,SpringPromo,Meta,2024-01-10,1985,88,181.2264558727202,14,0.04433249370277078
AD1392,ProductLaunch,LinkedIn,2024-01-11,1318,124,214.4674005218375,19,0.09408194233687406
AD1393,SpringPromo,Google,2024-01-24,3863,269,75.76850138532646,20,0.06963499870566917
AD1394,ProductLaunch,Meta,2024-01-18,0,1,147.31522083192135,,
AD1395,SpringPromo,LinkedIn,2024-01-22,3382,148,399.2864056963351,20,0.04376108811354228
AD1396,WinterSale,LinkedIn,01/31/2024,2125,156,85.66604001564428,0,0.07341176470588236
AD1397,WinterSale,Google,2024-01-25,2659,228,103.06675269768701,15,0.0857465212485897
AD1398,SpringPromo,LinkedIn,2024-01-19,1448,67,$231.04,16,0.0462707182320442
AD1399,ProductLaunch,LinkedIn,2024-01-20,1737,84,278.541745809961,,0.04835924006908463
AD1400,WinterSale,Google,01/08/2024,1337,115,174.46325552341565,0,0.08601346297681377
AD1401,SpringPromo,LinkedIn,2024-01-16,3939,106,261.02932046955465,14,0.02691038334602691
AD1402,WinterSale,LinkedIn,2024-01-23,3211,88,461.26392286031967,7,0.027405792587978824
AD1403,WinterSale,LinkedIn,01/08/2024,2889,128,406.2168295982703,10,0.04430598823122188
AD1404,WinterSale,Google,2024-13-01,4743,31,296.2987902309827,14,0.006535947712418301
AD1405,ProductLaunch,Google,01/13/2024,4015,160,479.05807687255185,1,0.039850560398505604
AD1406,SpringPromo,LinkedIn,01/03/2024,746,13,361.12166769884794,19,0.01742627345844504
AD1407,SpringPromo,LinkedIn,2024-01-30,1791,150,393.9902047279304,13,0.08375209380234507
AD1408,SpringPromo,LinkedIn,01/11/2024,2874,219,394.21509452408367,,0.07620041753653445
AD1409,WinterSale,Meta,01/08/2024,2923,121,297.8859260960518,8,0.041395826205952786
AD1410,SpringPromo,LinkedIn,01/07/2024,2553,156,304.0748542389938,12,0.06110458284371328
AD1411,SpringPromo,Google,2024-01-23,4366,223,453.2625959565919,10,0.0510765002290426
AD1412,ProductLaunch,Google,2024-01-06,1123,83,481.59929480445953,18,0.07390917186108638
AD1413,WinterSale,LinkedIn,01/03/2024,1625,107,456.6589721684799,5,0.06584615384615385
AD1414,WinterSale,LinkedIn,2024-01-29,3231,306,144.69512752516698,0,0.0947075208913649
AD1415,ProductLaunch,Meta,01/24/2024,3743,369,382.08852252833555,14,0.09858402351055304
AD1416,ProductLaunch,Google,01/11/2024,2973,140,396.71020190203996,7,0.047090480995627314
AD1417,WinterSale,Google,01/03/2024,637,25,423.2249329657617,20,0.03924646781789639
AD1418,WinterSale,Google,01/15/2024,2409,164,222.8405040812152,5,0.06807804068078041
AD1419,WinterSale,Meta,2024-01-03,1456,120,427.86066214307795,12,0.08241758241758242
AD1420,SpringPromo,Google,01/10/2024,3123,134,USD337.68,1,0.042907460774895934
AD1421,ProductLaunch,LinkedIn,2024-01-01,1664,22,244.9198456686858,12,0.013221153846153846
AD1422,ProductLaunch,LinkedIn,2024-01-25,1747,173,54.96243551696977,17,0.09902690326273612
AD1423,ProductLaunch,Google,2024-13-01,4906,393,137.57595127050234,7,0.08010599266204647
AD1424,WinterSale,LinkedIn,2024-01-10,4885,263,312.5009233082621,19,0.05383828045035824
AD1425,SpringPromo,LinkedIn,01/10/2024,1683,56,242.8176937899829,15,0.033273915626856804
AD1426,SpringPromo,Google,01/04/2024,4741,148,451.6054809783964,16,0.031217042817970893
AD1427,ProductLaunch,LinkedIn,01/16/2024,1952,74,443.01073669555353,9,0.03790983606557377
AD1428,SpringPromo,Meta,01/12/2024,4623,18,86.52467358465152,2,0.003893575600259572
AD1429,ProductLaunch,LinkedIn,2024-01-08,3700,279,91.57697376617014,13,0.0754054054054054
AD1430,WinterSale,LinkedIn,2024-01-03,4799,409,128.13630692238848,1,0.08522608876849344
AD1431,ProductLaunch,LinkedIn,2024-01-05,4242,326,249.6150514049555,16,0.07685054219707685
AD1432,WinterSale,Google,01/30/2024,2108,192,345.11496245663244,3,0.09108159392789374
AD1433,ProductLaunch,Google,01/28/2024,1693,32,470.1646315821118,,0.018901358535144713
AD1434,SpringPromo,FB,2024-01-01,3322,248,267.1691509399642,0,0.07465382299819386
AD1435,WinterSale,Meta,01/10/2024,3818,57,414.1065104094625,10,0.014929282346778419
AD1436,ProductLaunch,Google,01/21/2024,4229,240,269.2833085653781,8,0.056751004965712934
AD1437,WinterSale,Google,01/23/2024,1827,47,67.21813371984084,16,0.025725232621784347
AD1438,WinterSale,Meta,2024-01-27,1106,15,345.16045229797743,15,0.013562386980108499
AD1439,SpringPromo,LinkedIn,2024-01-12,827,70,334.5977683113171,13,0.08464328899637243
AD1440,WinterSale,Google,2024-01-09,3963,198,396.6305792117519,,0.04996214988644966
AD1441,WinterSale,Google,01/07/2024,2304,99,372.15037105058184,14,0.04296875
AD1442,ProductLaunch,Google,01/06/2024,3204,112,369.82011696911087,20,0.03495630461922597
AD1443,SpringPromo,Google,01/16/2024,2892,289,331.0849666643775,1,0.09993084370677732
AD1444,WinterSale,LinkedIn,2024-01-20,3673,277,189.35039824948444,10,0.07541519194119249
AD1445,ProductLaunch,LinkedIn,01/01/2024,1682,36,382.64840557224016,,
AD1446,ProductLaunch,Meta,2024-01-03,3680,273,368.1140870186879,0,0.07418478260869565
AD1447,SpringPromo,Google,2024-01-05,3615,78,401.0853176147349,7,0.021576763485477178
AD1448,SpringPromo,Google,2024-01-22,1738,44,385.63297082805093,6,0.02531645569620253
AD1449,SpringPromo,Facebook,2024-01-06,4261,286,348.1318818945575,7,0.06712039427364469
AD1450,SpringPromo,LinkedIn,01/06/2024,1346,15,205.03510768197705,16,0.011144130757800892
AD1451,SpringPromo,Google,2024-01-10,4708,342,128.80083890463408,13,0.07264231096006797
AD1452,ProductLaunch,Google,01/11/2024,3395,89,376.9329220476485,5,0.02621502209131075
AD1453,ProductLaunch,Google,2024-01-10,601,27,227.19053014231744,20,
AD1454,WinterSale,FB,01/11/2024,4171,211,158.90506851991142,8,0.05058738911532007
AD1455,WinterSale,Meta,01/24/2024,784,48,464.5381117754755,17,0.061224489795918366
AD1456,SpringPromo,Google,01/10/2024,0,10,281.3233582216202,1,
AD1457,SpringPromo,LinkedIn,01/01/2024,2715,230,84.26875097436067,1,0.0847145488029466
AD1458,WinterSale,Google,01/27/2024,2725,146,372.29014978169215,17,0.053577981651376144
AD1459,ProductLaunch,Meta,01/21/2024,2646,176,493.26886193325436,11,0.06651549508692366
AD1460,ProductLaunch,Google,01/01/2024,4168,191,238.74315397832922,4,0.0458253358925144
AD1461,ProductLaunch,Meta,2024-01-30,4918,109,106.0603205177527,11,
AD1462,SpringPromo,LinkedIn,2024-01-08,3929,313,463.3042408227749,7,
AD1463,WinterSale,Google,01/30/2024,1272,38,56.6942137317299,6,0.029874213836477988
AD1464,SpringPromo,LinkedIn,2024-01-23,3338,128,180.95541637660654,,0.03834631515877771
AD1465,ProductLaunch,Facebook,01/01/2024,2355,9,498.966765644711,1,0.003821656050955414
AD1466,SpringPromo,Meta,01/20/2024,2415,230,256.64731819706327,15,0.09523809523809523
AD1467,SpringPromo,LinkedIn,2024-01-23,4669,361,178.51885991674814,17,0.07731848361533519
AD1468,WinterSale,LinkedIn,01/20/2024,2148,35,325.50532667530007,18,0.016294227188081937
AD1469,WinterSale,Meta,01/15/2024,2195,49,170.2532350001049,8,0.02232346241457859
AD1470,ProductLaunch,Google,2024-01-17,3430,218,292.64485850099345,12,0.06355685131195335
AD1471,WinterSale,Meta,01/30/2024,664,46,213.6792374603396,16,0.06927710843373494
AD1472,ProductLaunch,Google,2024-01-06,766,63,379.69011963088826,2,0.08224543080939947
AD1473,WinterSale,Meta,2024-01-22,2449,116,263.096421264009,14,0.04736627194773377
AD1474,SpringPromo,Google,01/02/2024,2070,174,152.96135306216274,17,0.08405797101449275
AD1475,WinterSale,google,2024-01-13,2557,204,192.06382917222786,13,0.07978099335158388
AD1476,WinterSale,LinkedIn,2024-01-03,3263,91,88.84523910097496,13,0.027888446215139442
AD1477,WinterSale,LinkedIn,01/31/2024,919,76,50.237664292367015,8,0.08269858541893363
AD1478,WinterSale,Google,01/08/2024,4243,288,162.38789528321416,,0.06787650247466415
AD1479,ProductLaunch,LinkedIn,2024-01-15,800,50,374.24451690441725,0,0.0625
AD1480,WinterSale,Meta,01/14/2024,4363,373,156.33563361541152,7,0.08549163419665368
AD1481,SpringPromo,Google,2024-01-12,3983,229,165.3278089227274,4,0.057494350991714786
AD1482,ProductLaunch,Meta,01/26/2024,633,45,136.71003650500163,7,
AD1483,WinterSale,LinkedIn,2024-01-26,3779,91,148.74442888950068,0,0.024080444562053452
AD1484,WinterSale,Google,2024-01-01,2659,211,170.1132760012724,19,0.07935314027830011
AD1485,WinterSale,LinkedIn,2024-01-02,2052,39,462.294376912897,10,0.019005847953216373
AD1486,ProductLaunch,Google,01/30/2024,1368,0,114.63979282398437,,0.0
AD1487,ProductLaunch,LinkedIn,01/30/2024,3858,261,302.75844287703296,0,0.06765163297045101
AD1488,SpringPromo,LinkedIn,01/07/2024,3306,251,345.92437965571764,3,0.07592256503327284
AD1489,ProductLaunch,Meta,2024-01-08,1731,153,439.5064103923038,11,
AD1490,ProductLaunch,Google,2024-01-13,2211,49,364.9494760363863,,0.022161917684305744
AD1491,WinterSale,Meta,2024-01-02,3268,108,444.58324338398455,,0.033047735618115054
AD1492,ProductLaunch,LinkedIn,01/02/2024,4568,120,149.61043362457002,2,0.02626970227670753
AD1493,WinterSale,Google,01/01/2024,2362,167,136.83507195206948,,0.07070279424216766
AD1494,WinterSale,Google,01/28/2024,4941,447,128.5396884840154,,0.0904675166970249
AD1495,WinterSale,Meta,2024-01-08,1923,2,202.7111481093025,19,0.0010400416016640667
AD1496,ProductLaunch,Google,2024-01-09,4101,165,267.7928571192579,15,0.04023408924652524
AD1497,WinterSale,Meta,2024-01-27,3773,312,$246.38,11,
AD1498,SpringPromo,Google,01/21/2024,2910,86,269.0355819832881,3,
AD1499,ProductLaunch,LinkedIn,2024-01-16,3987,315,486.47481881286535,14,0.07900677200902935
AD1500,SpringPromo,LinkedIn,01/11/2024,2698,118,378.28232343230496,0,0.04373610081541883
AD1501,WinterSale,LinkedIn,01/30/2024,3608,69,494.8993210283375,3,0.019124168514412416
AD1502,WinterSale,Meta,01/15/2024,4767,166,347.41975648654636,9,0.03482273966855465
AD1503,ProductLaunch,Meta,01/24/2024,4297,129,314.8335253963161,6,0.030020944845240864
AD1504,SpringPromo,Meta,01/26/2024,3246,75,442.21859064768654,17,0.02310536044362292
AD1505,WinterSale,Meta,2024-01-29,4414,433,408.0249796412207,,0.0980969642048029
AD1506,WinterSale,Meta,2024-13-01,1883,93,413.10170780482747,2,
AD1507,SpringPromo,Meta,01/22/2024,4622,172,149.41000490879026,18,0.037213327563825185
AD1508,WinterSale,LinkedIn,01/03/2024,4337,429,269.1137824675145,14,0.0989163015909615
AD1509,SpringPromo,LinkedIn,01/13/2024,2200,146,464.6107558698749,17,0.06636363636363636
AD1510,ProductLaunch,Meta,2024-13-01,4363,190,115.00120560719284,7,0.04354801741920697
AD1511,SpringPromo,LinkedIn,2024-01-28,2681,247,113.65523127992236,3,0.09212980231256994
AD1512,ProductLaunch,LinkedIn,2024-01-20,3076,79,256.1950910107999,4,0.025682704811443434
AD1513,ProductLaunch,LinkedIn,01/08/2024,551,13,228.41207530478292,5,0.023593466424682397
AD1514,SpringPromo,Meta,2024-01-12,2826,50,90.64323838201985,3,0.017692852087756547
AD1515,ProductLaunch,Meta,2024-13-01,1931,73,192.16548881973938,18,0.03780424650440187
AD1516,SpringPromo,Google,01/01/2024,4534,192,359.6464158536335,8,0.0423467137185708
AD1517,SpringPromo,Google,2024-01-26,1055,12,144.80518917206425,14,0.011374407582938388
AD1518,ProductLaunch,Google,01/19/2024,4471,320,261.20808806545324,0,0.07157235517781257
AD1519,ProductLaunch,Google,2024-01-29,4546,402,109.80308441334796,9,0.08842938847338319
AD1520,SpringPromo,Google,2024-01-17,4911,144,414.2324105995326,13,
AD1521,ProductLaunch,Meta,2024-13-01,4493,86,59.66113208004414,15,0.019140885822390385
AD1522,WinterSale,Meta,01/24/2024,3281,262,473.1126077384396,10,0.0798537031392868
AD1523,WinterSale,FB,2024-13-01,3712,280,410.399296181964,1,
AD1524,ProductLaunch,LinkedIn,2024-01-25,2063,145,340.0267152446762,8,0.07028599127484246
AD1525,ProductLaunch,Google,2024-01-01,4812,393,174.8888923609706,11,0.0816708229426434
AD1526,WinterSale,LinkedIn,2024-01-15,3492,134,252.27949195652636,18,0.03837342497136312
AD1527,SpringPromo,Google,01/24/2024,4565,231,156.9758780060921,1,0.05060240963855422
AD1528,ProductLaunch,Google,2024-01-21,4221,352,353.4748863123962,14,0.0833925610045013
AD1529,SpringPromo,LinkedIn,2024-01-10,3419,57,234.30621737352357,9,0.016671541386370285
AD1530,SpringPromo,Meta,2024-01-30,1670,113,118.14937177204372,15,0.06766467065868263
AD1531,SpringPromo,Google,01/31/2024,3480,208,455.38485312648805,7,0.059770114942528735
AD1532,WinterSale,Google,01/06/2024,2523,122,355.4250045647595,16,0.048355132778438364
AD1533,ProductLaunch,Google,01/14/2024,3677,166,143.63185494893904,14,0.04514549904813707
AD1534,ProductLaunch,Meta,01/13/2024,4403,420,210.73403246489656,,0.09538950715421304
AD1535,WinterSale,Google,2024-01-04,4967,420,160.5816984078433,14,0.08455808335011072
AD1536,SpringPromo,Meta,01/31/2024,4298,146,251.0034008260264,20,
AD1537,SpringPromo,Meta,2024-01-13,4217,159,352.7001993500883,1,0.037704529286222435
AD1538,WinterSale,Google,01/07/2024,2446,190,366.8694053664402,8,0.0776778413736713
AD1539,SpringPromo,LinkedIn,01/11/2024,559,41,147.0166666292618,13,0.07334525939177101
AD1540,WinterSale,Meta,01/24/2024,3923,139,159.37207896533914,15,0.035432067295437165
AD1541,ProductLaunch,Meta,01/20/2024,3326,278,292.95041092350937,3,0.0835838845460012
AD1542,WinterSale,LinkedIn,2024-01-21,4062,135,383.1197471717463,0,0.03323485967503693
AD1543,WinterSale,Google,01/28/2024,4543,114,414.7846734557258,18,0.02509355051727933
AD1544,ProductLaunch,LinkedIn,2024-01-24,4258,410,54.55736537789007,13,0.09628933771723815
AD1545,ProductLaunch,LinkedIn,2024-01-03,3813,188,70.99635496647902,5,0.04930500917912405
AD1546,WinterSale,Google,2024-01-08,1809,41,299.3134771725116,,0.022664455500276397
AD1547,ProductLaunch,Google,2024-13-01,725,21,285.2950190835886,4,0.028965517241379312
AD1548,SpringPromo,Google,01/25/2024,1722,2,283.5711396808807,16,0.0011614401858304297
AD1549,ProductLaunch,Google,2024-13-01,901,43,122.42393112826203,19,0.04772475027746948
AD1550,WinterSale,Meta,01/24/2024,1203,46,168.27901759490084,13,0.038237738985868665
AD1551,ProductLaunch,LinkedIn,2024-01-10,1082,80,237.6701399087706,15,0.07393715341959335
AD1552,WinterSale,google,2024-01-19,4976,188,482.3122938689062,20,0.03778135048231511
AD1553,SpringPromo,Google,2024-01-01,2646,195,59.77962426893491,19,0.07369614512471655
AD1554,ProductLaunch,LinkedIn,2024-01-22,2526,252,238.58328348002385,2,0.0997624703087886
AD1555,WinterSale,LinkedIn,01/21/2024,554,40,189.12772287525974,,0.07220216606498195
AD1556,ProductLaunch,Meta,2024-01-18,2408,102,124.72048266020715,0,
AD1557,ProductLaunch,Facebook,01/20/2024,0,8,60.558919224843514,20,
AD1558,SpringPromo,Google,2024-01-15,2166,169,248.70045762510983,6,0.07802400738688828
AD1559,SpringPromo,Google,2024-01-17,1553,34,355.373642647653,18,0.02189311010946555
AD1560,SpringPromo,Meta,2024-01-11,2648,134,139.4663098382979,18,0.05060422960725076
AD1561,ProductLaunch,LinkedIn,2024-01-29,4754,150,74.58591796752259,,0.03155237694572991
AD1562,WinterSale,LinkedIn,01/14/2024,4228,281,373.0048598271518,9,0.06646168401135288
AD1563,ProductLaunch,Meta,01/24/2024,1648,30,338.1436204621989,2,0.01820388349514563
AD1564,SpringPromo,Meta,01/24/2024,2525,211,131.83812140830736,12,0.08356435643564357
AD1565,WinterSale,Meta,2024-01-15,2238,26,236.0531534434252,,0.01161751563896336
AD1566,WinterSale,LinkedIn,2024-01-20,3537,31,256.4003223568742,18,0.008764489680520215
AD1567,WinterSale,Meta,2024-01-21,3616,235,336.67839248594174,10,0.06498893805309734
AD1568,WinterSale,LinkedIn,2024-01-30,3346,126,487.75904180096074,8,0.03765690376569038
AD1569,SpringPromo,Meta,01/09/2024,3770,319,85.97550353393717,1,0.08461538461538462
AD1570,SpringPromo,Google,2024-01-02,1023,3,120.82037030771212,10,0.002932551319648094
AD1571,ProductLaunch,LinkedIn,2024-01-11,1992,73,195.78208428459936,,0.036646586345381524
AD1572,WinterSale,Meta,01/18/2024,4989,259,454.53492214001324,10,0.051914211264782524
AD1573,SpringPromo,Google,2024-01-14,4835,48,206.12017326400428,15,0.009927611168562564
AD1574,SpringPromo,LinkedIn,2024-01-09,2444,18,139.7568317881,15,0.007364975450081833
AD1575,ProductLaunch,LinkedIn,2024-01-16,1134,39,197.3107894111877,7,
AD1576,WinterSale,Meta,2024-01-15,3017,8,106.11245222897621,8,0.002651640702684786
AD1577,ProductLaunch,Meta,2024-01-06,4900,168,396.08947396750864,,0.03428571428571429
AD1578,ProductLaunch,Meta,2024-01-06,1757,88,430.2780374801421,2,0.05008537279453614
AD1579,SpringPromo,LinkedIn,01/26/2024,2232,156,350.1174170880286,5,0.06989247311827956
AD1580,SpringPromo,LinkedIn,01/17/2024,4161,194,116.14807708218693,,0.04662340783465513
AD1581,ProductLaunch,Meta,01/25/2024,2241,67,132.73636025101268,8,0.02989736724676484
AD1582,ProductLaunch,Meta,2024-01-17,3937,232,480.775178836948,12,0.05892811785623571
AD1583,ProductLaunch,Meta,2024-01-23,1925,119,186.81238084857742,9,0.06181818181818182
AD1584,SpringPromo,Meta,2024-01-30,3322,293,190.981916057816,2,0.08819987959060807
AD1585,WinterSale,LinkedIn,01/07/2024,3008,239,340.31633985185283,7,0.07945478723404255
AD1586,ProductLaunch,Meta,2024-01-30,3288,320,61.881855262633714,4,0.09732360097323602
AD1587,SpringPromo,Google,2024-01-11,3710,235,$275.22,16,0.06334231805929919
AD1588,SpringPromo,Google,01/30/2024,1250,24,339.48220636816416,3,0.0192
AD1589,SpringPromo,Meta,2024-01-29,4213,382,120.29507465936098,2,0.09067173035841443
AD1590,SpringPromo,LinkedIn,01/29/2024,4508,150,408.37907776135137,,
AD1591,ProductLaunch,Meta,2024-01-13,3577,290,299.7910086652731,6,0.08107352530053118
AD1592,ProductLaunch,Meta,2024-01-31,2092,104,478.98816746523244,6,0.0497131931166348
AD1593,SpringPromo,Meta,2024-01-22,3891,39,313.41272224633366,12,0.010023130300693909
AD1594,ProductLaunch,Google,01/24/2024,3589,90,333.44879629980375,7,0.025076623014767346
AD1595,WinterSale,Google,2024-01-15,4717,452,113.86607734581159,14,0.09582361670553317
AD1596,SpringPromo,FB,01/11/2024,4355,153,498.6947021208223,7,0.03513203214695752
AD1597,SpringPromo,Google,2024-01-16,3605,167,270.7245099920266,19,0.046324549237170595
AD1598,SpringPromo,Google,01/26/2024,1344,30,479.20014324758245,,0.022321428571428572
