SessionID,UserID,Timestamp,PageURL,Referrer,DeviceType,TimeOnPage,Bounce
SESS319,USER129,2024-01-22 14:46:54,home,Google,Tablet,117.29179001368335,Y
SESS320,USER52,2024-01-30 21:10:31,blog,Direct,Tablet,265.10708971020773,N
SESS321,USER154,01/21/2024 02:26:17,http:/page,,Desktop,154.29153067962199,N
SESS322,USER54,2024-01-30 16:08:20,http:/page,Referral,Desktop,164.3816964301771,Y
SESS323,USER83,2024-01-13 22:29:49,blog,Google,Mobile,269.1726561792321,Y
SESS324,USER42,01/09/2024 10:53:25,blog,Email,Tablet,7.949585896119668,Y
SESS325,USER158,01/04/2024 14:32:30,home,Email,Tablet,68.50696542399248,
SESS326,USER126,2024-01-15 03:32:27,home,Referral,Tablet,264.28137344115913,N
SESS327,USER117,01/02/2024 09:08:55,signup,,Tablet,60.515885528645,Y
SESS328,USER77,01/06/2024 21:11:12,signup,Google,Mobile,245.07425890400398,Yes
SESS329,,2024-01-11 16:47:37,pricing,Email,Mobile,273.6210356456603,No
SESS330,USER42,2024-01-28 19:46:56,home,Google,Tablet,89.93559360831786,Yes
SESS331,USER67,01/09/2024 07:02:02,home,Social,Desktop,49.40360123765629,No
SESS332,USER25,2024-01-05 07:43:17,home,Email,Tablet,-9.264767614571333,Y
SESS333,USER126,2024-01-02 13:13:56,blog,Referral,Tablet,104.10558719158954,Yes
SESS334,USER149,2024-01-06 23:04:11,blog,Social,Desktop,137.6659866777393,Yes
SESS335,USER157,2024-01-05 15:38:03,blog,Social,Tablet,234.64295693102432,No
SESS336,USER126,2024-01-02 17:31:17,pricing,Referral,Mobile,268.0573135947456,Y
SESS337,USER57,2024-01-01 08:20:08,http:/page,Social,Tablet,ten,Yes
SESS338,USER27,01/19/2024 12:07:36,signup,Google,Desktop,25.040747762206884,No
SESS339,USER184,01/24/2024 04:51:35,pricing,Direct,Mobile,106.99201183767761,Y
SESS340,USER37,2024-01-26 16:41:22,blog,Referral,Mobile,283.01368203986067,N
SESS341,USER111,2024-01-30 06:56:52,http:/page,Email,Mobile,230.4437416452038,No
SESS342,USER127,01/04/2024 23:47:12,pricing,Referral,Mobile,87.45099867786648,N
SESS343,USER170,2024-01-19 06:21:52,blog,Referral,Mobile,292.1873927348464,Y
SESS344,USER54,01/09/2024 07:31:34,blog,Email,Mobile,20.23434184641822,N
SESS345,USER25,01/30/2024 22:16:52,signup,Referral,Tablet,277.0984166307571,Yes
SESS346,USER76,2024-01-27 09:08:27,home,Direct,Mobile,ten,N
SESS347,USER118,2024-01-25 20:24:28,http:/page,Referral,Tablet,28.327950763520917,N
SESS348,USER40,01/27/2024 04:06:55,home,,Mobile,296.87885852759564,Yes
SESS349,USER179,01/18/2024 02:54:17,signup,Social,Tablet,198.61187204025077,No
SESS350,USER131,2024-01-27 12:06:07,pricing,Social,Desktop,6.9971284116280685,N
SESS351,USER125,2024-01-20 05:32:02,pricing,Email,Tablet,185.36280322035634,No
SESS352,USER143,01/02/2024 06:58:07,home,Direct,Mobile,119.03428244125047,N
SESS353,USER30,01/15/2024 18:43:20,pricing,Google,Desktop,83.27512661089531,No
SESS354,USER110,01/12/2024 08:50:58,blog,Email,Desktop,256.5120049273723,Y
SESS355,USER68,2024-01-06 12:21:28,home,Email,Desktop,197.277260785611,No
SESS356,USER154,01/11/2024 14:34:28,http:/page,Google,Desktop,2.944925184483102,N
SESS357,USER62,01/21/2024 12:08:52,http:/page,,Desktop,95.50501751117227,No
SESS358,USER41,01/03/2024 17:39:15,home,Email,Mobile,60.11724383273814,N
SESS359,USER61,01/14/2024 06:42:20,pricing,Email,Desktop,65.59525758189976,
SESS360,USER45,2024-01-29 12:49:54,pricing,Direct,Mobile,270.07441985804036,Yes
SESS361,USER33,01/10/2024 01:22:49,home,Email,Mobile,131.00302905351145,N
SESS362,USER178,01/10/2024 19:55:23,home,Google,Mobile,294.4193957800043,Y
SESS363,USER92,01/20/2024 02:18:52,home,Referral,Mobile,291.745054853458,Yes
SESS364,USER27,01/01/2024 17:44:08,blog,Social,Tablet,22.798814506426332,Y
SESS365,USER21,01/09/2024 12:55:50,signup,Social,Desktop,zero,Y
SESS366,USER11,01/22/2024 15:02:01,home,Email,Desktop,111.16149613138623,No
SESS367,USER101,2024-01-14 20:29:11,pricing,Email,Mobile,44.60438581464796,No
SESS368,,2024-13-01 10:00:00,pricing,Email,Desktop,169.04669249556846,N
SESS369,USER15,01/15/2024 02:25:46,http:/page,Direct,Tablet,223.2544861174511,Y
SESS370,USER49,2024-01-30 03:42:18,home,Email,Desktop,124.23293107363588,N
SESS371,USER57,2024-01-01 23:25:10,blog,Direct,Mobile,132.38374216961606,N
SESS372,USER21,2024-13-01 10:00:00,home,Referral,Tablet,254.89521410048093,N
SESS373,USER91,01/22/2024 23:05:59,http:/page,Email,Mobile,90.23687085649709,No
SESS374,USER56,01/18/2024 22:33:48,home,Google,Tablet,26.678744294410293,No
SESS375,USER94,2024-01-28 21:21:17,signup,Google,Mobile,65.83455520324915,N
SESS376,USER22,01/15/2024 05:19:59,signup,Referral,Tablet,69.54074962014785,No
SESS377,USER87,01/22/2024 07:03:29,http:/page,Google,Tablet,108.14285898774912,No
SESS378,USER139,01/16/2024 13:06:31,http:/page,Social,Mobile,22.066049950964334,Y
SESS379,USER90,2024-01-23 21:13:54,home,,Tablet,146.3814582652841,Y
SESS380,USER108,01/24/2024 08:22:27,http:/page,Direct,Desktop,276.49765490026124,
SESS381,USER34,01/17/2024 18:16:15,home,Social,Desktop,215.42751565855286,Y
SESS382,USER144,01/12/2024 16:54:29,pricing,Social,Tablet,240.98238434513152,Yes
SESS383,USER26,01/05/2024 22:43:37,pricing,Google,Tablet,203.75729405860514,No
SESS384,USER53,01/19/2024 08:37:44,pricing,Social,Desktop,48.68100344851656,
SESS385,USER130,01/27/2024 05:54:21,pricing,Social,Mobile,266.7718105497838,Yes
SESS386,,01/11/2024 18:29:32,blog,,Tablet,14.604402960427816,Yes
SESS387,USER111,01/22/2024 11:34:26,http:/page,Google,Tablet,173.75268746269293,Yes
SESS388,USER30,01/28/2024 19:36:01,http:/page,Google,Mobile,280.8171082830485,Y
SESS389,USER194,01/30/2024 20:24:26,pricing,Google,Tablet,122.43114176810306,No
SESS390,USER26,01/14/2024 05:10:09,blog,Google,Tablet,282.50812536315686,No
SESS391,USER26,01/03/2024 02:35:37,blog,Direct,Desktop,ten,N
SESS392,USER96,2024-01-08 04:24:32,blog,Direct,Tablet,229.47984983221056,N
SESS393,USER46,2024-01-21 19:15:09,home,Social,Desktop,196.03420949427203,N
SESS394,USER27,2024-01-10 08:56:15,home,Referral,Desktop,124.10008861523016,Y
SESS395,USER85,01/04/2024 14:45:00,pricing,Email,Mobile,72.04256428559229,Yes
SESS396,USER162,01/29/2024 19:55:38,signup,Direct,Tablet,213.963263778964,No
SESS397,USER197,2024-01-18 19:04:41,pricing,Referral,Desktop,46.32156760535361,Y
SESS398,USER132,01/28/2024 10:33:34,pricing,Google,Desktop,118.65504575077003,No
SESS399,USER81,01/06/2024 11:10:36,home,Direct,Tablet,27.071876563713488,No
SESS400,USER12,2024-01-26 12:27:14,signup,Social,Desktop,23.63028209661885,N
SESS401,USER95,2024-01-25 01:08:21,blog,Email,Tablet,86.11895923979202,No
SESS402,USER90,2024-01-22 23:30:42,signup,Google,Desktop,81.88466824353807,N
SESS403,USER93,2024-01-06 09:12:13,http:/page,Social,Tablet,153.72452381604555,Yes
SESS404,USER77,2024-01-27 13:17:53,pricing,Social,Mobile,84.14980329246902,Y
SESS405,USER60,01/11/2024 11:29:17,blog,Direct,Desktop,173.5818830031427,No
SESS406,USER171,2024-01-24 17:43:25,blog,,Tablet,182.06661100030374,No
SESS407,USER13,01/19/2024 11:12:22,pricing,Google,Desktop,163.98167262050228,Y
SESS408,USER86,01/27/2024 23:26:23,pricing,Email,Desktop,219.72777936284794,Y
SESS409,USER52,2024-01-10 22:10:43,http:/page,Social,Mobile,38.17602800404367,Y
SESS410,USER143,2024-01-27 09:11:53,home,Social,Tablet,113.1564544215223,No
SESS411,USER178,2024-01-11 22:22:37,blog,Referral,Mobile,92.74678573499054,No
SESS412,USER157,01/08/2024 08:50:50,pricing,Social,Desktop,zero,No
SESS413,USER49,2024-01-27 17:39:55,signup,Google,Tablet,-0.22627925980481933,N
SESS414,USER122,01/13/2024 17:48:07,http:/page,Google,Tablet,94.71552755133818,N
SESS415,USER103,2024-01-03 11:10:40,home,Google,Mobile,254.31764595982702,Yes
SESS416,USER74,01/05/2024 08:31:55,http:/page,Referral,Mobile,51.3016700157526,N
SESS417,USER15,2024-01-18 16:27:28,pricing,Referral,Desktop,149.51488191086392,
SESS418,USER49,01/28/2024 05:48:26,home,Social,Desktop,245.59596896962915,No
SESS419,USER8,01/24/2024 10:08:54,pricing,Social,Tablet,190.3202490689753,Y
SESS420,,2024-01-22 20:21:44,signup,Direct,Mobile,128.18654243559732,Y
SESS421,USER80,01/08/2024 00:10:11,signup,Google,Tablet,237.00458025139858,Y
SESS422,USER46,2024-01-17 01:23:14,blog,Referral,Mobile,203.54649941816757,Y
SESS423,USER45,01/18/2024 13:55:54,blog,Email,Mobile,77.02100871661071,No
SESS424,USER90,2024-01-29 18:36:59,http:/page,Email,Tablet,ten,N
SESS425,USER112,01/09/2024 02:09:19,blog,Google,Mobile,51.782293764180224,Yes
SESS426,USER100,2024-01-21 03:00:25,signup,Google,Tablet,266.2285594758155,No
SESS427,USER155,01/01/2024 19:01:50,http:/page,Referral,Tablet,137.46232323558425,Y
SESS428,USER126,2024-01-02 13:58:45,signup,,Mobile,207.16176491314866,Yes
SESS429,USER88,01/08/2024 02:59:32,blog,Direct,Tablet,22.97134173935099,Yes
SESS430,USER82,01/23/2024 05:10:22,pricing,Referral,Desktop,94.05370632200795,No
SESS431,USER139,2024-01-20 06:09:07,blog,Direct,Desktop,136.50703246605974,No
SESS432,USER121,2024-01-14 16:21:51,pricing,Referral,Mobile,52.652681405389515,Y
SESS433,,01/23/2024 19:32:04,blog,Google,Tablet,56.88567498896025,Y
SESS434,USER24,01/23/2024 16:26:42,pricing,Direct,Mobile,15.107772952549347,Y
SESS435,USER93,01/02/2024 06:36:12,pricing,Social,Tablet,48.9773728718199,N
SESS436,USER75,01/17/2024 13:52:52,home,Referral,Tablet,7.619934285338918,Y
SESS437,USER152,01/10/2024 15:09:27,pricing,Social,Mobile,138.1122161037354,Yes
SESS438,,2024-01-22 17:33:02,blog,,Desktop,103.69896931186335,N
SESS439,USER185,01/02/2024 22:08:39,home,Google,Tablet,140.0325801288924,No
SESS440,USER27,01/15/2024 12:06:41,http:/page,Social,Tablet,157.9299794629139,Yes
SESS441,USER170,01/25/2024 22:37:56,home,Email,Mobile,245.74856357832027,N
SESS442,USER44,01/09/2024 20:05:13,signup,Referral,Desktop,2.999243387605585,No
SESS443,USER55,2024-01-02 17:51:06,home,Referral,Desktop,95.4069653298944,N
SESS444,USER198,2024-01-17 11:31:36,signup,Email,Tablet,82.51743545546273,
SESS445,USER11,01/29/2024 01:34:49,signup,Google,Tablet,97.36279896264944,No
SESS446,USER93,01/03/2024 14:09:51,blog,Social,Desktop,4.496656761279974,N
SESS447,USER161,2024-01-02 18:49:41,pricing,Social,Desktop,250.03636204036178,Y
SESS448,USER179,2024-01-02 05:44:53,home,,Mobile,125.74171643232572,Y
SESS449,USER29,2024-01-25 07:29:23,blog,Direct,Tablet,252.6366360735355,No
SESS450,USER171,2024-01-11 14:58:48,blog,Google,Mobile,196.11371544676214,Yes
SESS451,USER146,01/12/2024 16:02:02,home,Email,Desktop,18.356615531787824,Yes
SESS452,USER166,2024-01-13 08:04:17,blog,Referral,Desktop,263.18150125648674,No
SESS453,USER156,01/10/2024 13:58:14,pricing,Referral,Mobile,95.2810440542044,Y
SESS454,USER151,01/02/2024 08:34:34,blog,Direct,Tablet,69.5373101438101,N
SESS455,USER187,2024-01-26 10:28:28,home,Google,Tablet,51.59470382615297,No
SESS456,USER16,01/02/2024 09:22:58,pricing,,Mobile,0.45809791426866653,N
SESS457,USER141,01/25/2024 02:42:37,pricing,Referral,Mobile,113.93413564909659,No
SESS458,USER20,01/19/2024 12:09:13,pricing,Referral,Mobile,160.45690178559937,N
SESS459,USER87,2024-01-17 14:46:13,pricing,Email,Tablet,299.5789058473193,No
SESS460,USER56,01/08/2024 00:58:29,signup,,Tablet,10.24761291162767,Y
SESS461,USER161,2024-01-25 10:17:47,signup,Google,Tablet,159.62940134436352,Y
SESS462,USER187,2024-01-10 09:03:07,signup,Google,Mobile,273.3617279799799,No
SESS463,USER46,01/09/2024 18:20:54,pricing,Email,Tablet,74.29924447945743,No
SESS464,USER2,01/04/2024 19:15:29,blog,Email,Tablet,51.194638081841504,Yes
SESS465,USER114,2024-01-18 20:59:21,blog,Referral,Tablet,76.39098726550945,Yes
SESS466,USER120,01/23/2024 09:58:14,blog,Referral,Desktop,203.6371299793701,Y
SESS467,USER184,01/02/2024 18:06:02,http:/page,Email,Tablet,27.687530372261428,Yes
SESS468,USER173,01/25/2024 17:04:31,pricing,Social,Tablet,ten,N
SESS469,USER9,01/30/2024 17:18:09,home,Email,Mobile,41.99476757577133,N
SESS470,USER72,01/26/2024 06:07:52,http:/page,Social,Mobile,-0.3565078375382065,Yes
SESS471,USER29,2024-01-08 10:58:17,signup,Email,Tablet,210.94365884233585,Yes
SESS472,USER149,2024-01-16 02:47:50,pricing,Social,Mobile,112.70945608920094,N
SESS473,USER118,2024-01-04 14:10:03,home,Direct,Desktop,121.22851112673942,Y
SESS474,,01/23/2024 22:20:12,blog,Email,Desktop,243.6140076542073,Y
SESS475,USER119,2024-01-29 17:43:09,blog,Direct,Mobile,126.20054214046408,Yes
SESS476,USER76,01/07/2024 00:21:01,blog,Social,Mobile,232.3433475456493,
SESS477,USER79,2024-01-01 16:40:36,pricing,Referral,Mobile,174.9096930758945,Yes
SESS478,USER89,01/08/2024 01:07:51,home,Referral,Tablet,175.2625914056305,Y
SESS479,USER118,2024-01-20 11:21:22,blog,,Desktop,25.69061735047685,Yes
SESS480,USER199,2024-01-15 13:36:47,home,Email,Mobile,65.8424924241341,N
SESS481,USER55,2024-01-06 12:17:25,blog,Google,Mobile,142.1829913155058,N
SESS482,USER1,2024-01-27 13:17:03,pricing,Google,Mobile,166.49735731756056,Y
SESS483,USER116,2024-01-23 07:10:44,http:/page,Referral,Mobile,131.76130241357302,
SESS484,USER45,01/12/2024 19:47:25,pricing,Referral,Mobile,252.13381999408597,Y
SESS485,USER72,2024-01-18 16:46:28,blog,Social,Tablet,16.852719065635082,Y
SESS486,USER143,2024-01-13 00:07:38,home,Social,Tablet,51.44503851934417,N
SESS487,USER15,01/04/2024 08:22:21,blog,Direct,Desktop,149.89391748467773,Y
SESS488,USER110,2024-01-04 20:58:10,http:/page,Direct,Desktop,209.26269222578853,Y
SESS489,USER64,2024-01-21 23:20:01,http:/page,Email,Desktop,250.4951162577069,No
SESS490,USER10,01/28/2024 05:57:06,http:/page,Google,Tablet,292.57788573440286,No
SESS491,USER11,2024-01-18 15:10:19,signup,Social,Tablet,168.3723465581001,Yes
SESS492,USER137,2024-01-30 23:38:14,signup,Referral,Mobile,ten,No
SESS493,USER96,01/13/2024 08:09:15,signup,Social,Desktop,118.59022431362857,N
SESS494,USER195,2024-01-21 21:31:25,pricing,,Mobile,198.39948583692845,N
SESS495,USER119,2024-01-14 08:50:51,signup,Social,Tablet,-2.0865893483809224,N
SESS496,USER135,2024-01-05 11:15:44,signup,,Tablet,212.26089645024632,N
SESS497,,2024-01-08 18:25:11,signup,,Desktop,106.52144959796196,N
SESS498,USER53,2024-01-25 19:11:34,blog,Direct,Tablet,55.31967527854569,Y
SESS499,USER134,01/25/2024 16:47:01,pricing,Referral,Mobile,73.40916654739067,Yes
SESS500,USER112,01/26/2024 00:56:09,blog,Referral,Tablet,53.33322657706584,Yes
SESS501,USER167,01/13/2024 12:30:29,pricing,,Desktop,18.949975293954264,Y
SESS502,USER56,2024-01-26 17:20:43,pricing,Email,Mobile,220.94378676531656,
SESS503,USER60,01/07/2024 10:46:55,blog,Google,Mobile,30.67874591247177,N
SESS504,USER48,01/01/2024 13:19:15,home,Social,Tablet,281.4756782431249,No
SESS505,USER168,01/30/2024 03:26:35,http:/page,Direct,Desktop,78.20597523793413,No
SESS506,USER162,2024-01-22 06:29:47,pricing,Direct,Mobile,68.18024957394806,N
SESS507,USER12,01/18/2024 00:14:11,http:/page,Social,Mobile,133.58024168971235,Y
SESS508,USER142,2024-01-01 23:44:35,pricing,Social,Desktop,101.64158672849986,Y
SESS509,USER199,01/24/2024 15:43:35,home,Direct,Tablet,192.05364123865954,Yes
SESS510,USER43,01/09/2024 12:14:35,blog,Social,Mobile,115.65623435844482,Yes
SESS511,USER54,2024-01-15 21:14:06,signup,Social,Mobile,263.38048256634437,N
SESS512,USER37,2024-01-06 20:35:17,blog,,Tablet,47.07806435591594,N
SESS513,,2024-01-09 04:00:47,http:/page,Direct,Mobile,129.3875336861269,N
SESS514,USER162,2024-01-01 23:13:06,blog,Referral,Tablet,170.93232954647712,N
SESS515,USER175,2024-01-14 19:02:49,home,Google,Mobile,206.9897572107598,No
SESS516,USER18,01/12/2024 18:09:45,pricing,Social,Tablet,109.0653669590915,Y
SESS517,USER194,01/26/2024 21:39:24,http:/page,Direct,Mobile,144.79799178370075,N
SESS518,USER114,01/17/2024 01:02:42,http:/page,Google,Mobile,7.432061864452091,N
SESS519,USER88,01/30/2024 15:54:00,signup,Email,Desktop,93.45049798556681,Yes
SESS520,USER179,2024-01-10 01:06:31,pricing,Direct,Desktop,134.64949614839736,No
SESS521,USER53,2024-01-04 17:04:32,pricing,Email,Desktop,135.02421110069383,Yes
SESS522,USER198,01/27/2024 12:16:24,blog,,Mobile,52.50644806818613,Y
SESS523,USER68,01/13/2024 19:56:55,http:/page,Google,Mobile,294.76669680031694,Y
SESS524,USER47,01/03/2024 00:03:16,blog,Direct,Desktop,40.63239725846904,N
SESS525,,2024-01-23 12:59:04,signup,Referral,Desktop,ten,No
SESS526,USER171,01/17/2024 07:04:55,pricing,Direct,Mobile,298.0353916778011,Y
SESS527,USER25,2024-01-27 23:19:17,pricing,Google,Tablet,185.89953842211168,No
SESS528,USER35,01/25/2024 02:24:55,blog,Referral,Tablet,75.14858404037817,No
SESS529,USER97,01/08/2024 22:04:36,home,Referral,Desktop,259.17543497648376,Y
SESS530,USER50,01/14/2024 04:00:25,blog,Google,Desktop,149.67372292555143,Y
SESS531,,2024-01-13 04:17:35,signup,Referral,Tablet,285.8098485430667,No
SESS532,USER95,2024-01-12 08:47:08,signup,Direct,Desktop,67.77469635252744,Y
SESS533,USER149,01/08/2024 23:45:28,pricing,Social,Mobile,146.10549599488556,Yes
SESS534,USER129,2024-01-18 16:44:42,signup,Direct,Mobile,ten,No
SESS535,USER43,2024-01-21 06:13:10,signup,,Mobile,2.340383941386186,No
SESS536,USER127,2024-01-28 22:48:00,blog,Social,Tablet,100.28631492218439,Yes
SESS537,USER196,01/30/2024 14:19:00,http:/page,Social,Mobile,97.43891547926695,No
SESS538,USER189,2024-01-15 01:24:22,signup,,Desktop,194.2454142606979,N
SESS539,USER50,2024-01-27 08:57:52,pricing,,Tablet,106.33283752509166,N
SESS540,USER175,01/17/2024 16:28:56,signup,Referral,Mobile,69.69277552905557,Y
SESS541,USER156,01/17/2024 13:30:50,home,Social,Mobile,276.767883021615,N
SESS542,USER165,01/29/2024 22:50:42,blog,Direct,Mobile,254.45942590167869,No
SESS543,USER28,01/30/2024 11:34:06,pricing,Email,Tablet,65.6171331606366,Yes
SESS544,USER136,2024-13-01 10:00:00,signup,Email,Tablet,67.53553387465236,No
SESS545,USER40,01/14/2024 01:11:43,pricing,Social,Mobile,39.3043600414661,No
SESS546,USER29,01/08/2024 02:32:55,pricing,Social,Desktop,158.43045777699183,Y
SESS547,USER109,2024-01-29 07:08:42,home,Google,Tablet,41.78288868768827,Yes
SESS548,USER45,01/10/2024 04:03:06,pricing,Google,Desktop,ten,
SESS549,USER161,01/18/2024 22:30:47,blog,Email,Mobile,221.5508650825586,Y
SESS550,USER88,2024-01-04 18:57:46,blog,Referral,Desktop,290.27666017686903,Yes
SESS551,USER96,2024-01-08 08:22:57,home,Social,Desktop,264.0931097015511,Y
SESS552,USER156,2024-01-09 23:00:30,pricing,Direct,Desktop,18.51114389674319,Y
SESS553,USER200,2024-01-08 18:38:43,http:/page,Social,Tablet,101.13891463995476,Yes
SESS554,USER153,2024-01-14 12:57:27,blog,Email,Mobile,114.25274566182864,N
SESS555,USER44,2024-13-01 10:00:00,signup,Google,Tablet,135.75138392778132,Yes
SESS556,USER73,01/06/2024 01:18:27,blog,Referral,Tablet,11.779741476381162,Y
SESS557,USER72,2024-01-20 19:07:06,signup,Email,Tablet,126.36972520627643,Y
SESS558,USER170,01/30/2024 08:13:46,signup,Referral,Mobile,43.20200635162551,No
SESS559,USER57,2024-01-09 17:20:12,http:/page,Email,Desktop,100.44555569328442,N
SESS560,USER200,01/09/2024 09:01:00,signup,Referral,Mobile,269.77395068925944,Y
SESS561,USER174,2024-01-21 03:37:36,http:/page,Email,Mobile,273.21710894128995,Y
SESS562,USER3,01/25/2024 02:09:18,home,Referral,Desktop,179.16680311525516,Y
SESS563,USER160,01/15/2024 18:48:52,signup,Direct,Tablet,206.52925749777643,No
SESS564,USER159,01/11/2024 06:04:01,signup,Direct,Mobile,64.91384088892248,Yes
SESS565,USER169,2024-01-25 00:34:57,blog,Email,Mobile,124.38238217642501,N
SESS566,USER157,2024-01-26 15:11:27,pricing,Email,Tablet,90.72318444625935,Yes
SESS567,,01/20/2024 20:08:01,pricing,Social,Mobile,91.32290139189801,Y
SESS568,USER89,01/21/2024 11:08:03,blog,Google,Mobile,219.90896230906387,N
SESS569,USER158,2024-01-28 05:29:16,pricing,Referral,Mobile,237.90096063060446,No
SESS570,USER163,2024-01-23 16:20:28,home,Social,Mobile,zero,Yes
SESS571,USER65,01/02/2024 17:27:56,pricing,Email,Desktop,264.54658464373483,No
SESS572,USER106,01/06/2024 17:39:17,blog,,Desktop,59.37493727482129,Y
SESS573,USER151,2024-01-18 15:46:22,blog,Email,Mobile,22.115747561053183,Yes
SESS574,USER123,2024-01-21 12:48:06,pricing,Direct,Desktop,57.404534814294536,No
SESS575,USER197,01/02/2024 16:27:59,pricing,,Tablet,137.5589513805615,No
SESS576,USER73,2024-01-20 22:31:49,signup,Google,Desktop,63.70592172633066,Yes
SESS577,,01/05/2024 02:19:34,blog,,Mobile,241.70487964326432,
SESS578,USER157,01/19/2024 13:28:45,blog,Google,Desktop,57.703195468964566,Y
SESS579,USER173,2024-13-01 10:00:00,pricing,,Desktop,238.27082658401494,
SESS580,USER140,01/03/2024 10:51:48,signup,,Mobile,223.19121204580267,Yes
SESS581,USER121,01/20/2024 01:18:37,signup,Direct,Mobile,211.98417430130317,No
SESS582,USER71,2024-01-23 09:17:54,home,Social,Mobile,203.83047615084342,N
SESS583,USER175,01/12/2024 04:55:53,pricing,Email,Desktop,62.46004914576177,Yes
SESS584,USER26,2024-01-03 09:33:15,signup,Direct,Mobile,193.04434160571375,Y
SESS585,USER80,01/27/2024 22:39:16,signup,Referral,Desktop,176.22889411604805,N
SESS586,USER192,01/15/2024 03:39:45,blog,Google,Mobile,196.57780644992573,No
SESS587,USER109,01/06/2024 09:22:41,blog,,Tablet,177.90663779074535,N
SESS588,USER48,01/28/2024 16:32:34,pricing,Referral,Mobile,97.45315110303602,Y
SESS589,USER173,2024-13-01 10:00:00,home,Social,Desktop,264.3667646597625,Y
SESS590,USER43,01/06/2024 02:43:02,http:/page,Direct,Mobile,78.44686605659699,Yes
SESS591,USER37,01/29/2024 17:07:56,blog,Referral,Tablet,97.27260258001616,Yes
SESS592,USER69,2024-01-30 19:17:17,pricing,,Tablet,244.60504212628817,N
SESS593,USER164,01/25/2024 08:01:09,pricing,Social,Mobile,296.7187607005061,Y
SESS594,USER187,01/22/2024 16:44:53,pricing,Direct,Mobile,235.3531550477942,Yes
SESS595,USER72,2024-01-25 13:23:29,home,Referral,Desktop,137.63978637481833,Y
SESS596,USER121,01/16/2024 02:51:46,home,Direct,Mobile,201.05584858412766,Y
SESS597,USER23,01/01/2024 01:31:16,signup,Email,Mobile,298.3988266349021,Y
SESS598,USER76,01/11/2024 16:25:47,signup,Google,Desktop,ten,
SESS599,USER29,2024-01-08 21:27:27,pricing,,Desktop,50.852851860404876,No
SESS600,USER188,2024-01-02 15:27:04,blog,Email,Desktop,234.96082737955143,Y
SESS601,USER17,2024-01-02 18:12:22,home,Direct,Tablet,99.41611102106121,N
SESS602,USER46,2024-01-15 11:15:59,blog,Google,Tablet,6.238195967796919,
SESS603,USER140,2024-01-04 02:27:39,blog,Email,Tablet,104.2077831654778,No
SESS604,USER146,01/24/2024 10:33:14,blog,,Mobile,32.98168566855131,Yes
SESS605,USER44,2024-01-27 08:10:57,http:/page,Google,Tablet,27.389122676373326,Yes
SESS606,,2024-01-22 19:30:59,blog,Google,Mobile,190.2092671626747,
SESS607,USER7,2024-01-08 17:13:31,signup,Direct,Mobile,216.71801803526878,Yes
SESS608,USER70,01/14/2024 20:50:47,signup,Email,Tablet,21.38897280592412,Y
SESS609,USER71,01/17/2024 04:03:26,home,Referral,Tablet,255.51340969983926,No
SESS610,USER24,01/21/2024 19:10:21,blog,Direct,Desktop,ten,Yes
SESS611,USER170,2024-01-26 20:59:43,pricing,Direct,Desktop,173.36161551431258,N
SESS612,USER75,2024-01-12 10:02:16,signup,,Mobile,130.90622064046255,N
SESS613,,01/24/2024 04:07:26,signup,Referral,Desktop,104.42554277727984,No
SESS614,USER187,01/06/2024 20:48:08,home,,Desktop,214.3996871024315,Y
SESS615,USER186,01/24/2024 09:09:17,signup,Referral,Desktop,198.62043050262096,N
SESS616,USER122,2024-01-23 16:39:19,pricing,Referral,Desktop,253.26163579989145,Yes
SESS617,USER95,01/10/2024 09:39:29,home,Social,Tablet,52.863956215773605,
SESS618,USER5,2024-01-27 12:25:41,home,Google,Tablet,57.06633522159727,N
SESS619,USER24,01/30/2024 21:50:42,blog,Referral,Mobile,229.80387911119777,Y
SESS620,USER145,2024-01-24 07:38:46,home,,Desktop,30.270370105884,
SESS621,USER126,2024-13-01 10:00:00,blog,,Desktop,147.2321295166347,N
SESS622,,2024-01-07 18:52:38,pricing,Google,Desktop,56.99146053842291,Y
SESS623,USER135,01/26/2024 20:29:15,pricing,Google,Desktop,167.3056465209506,Y
SESS624,USER113,01/10/2024 10:54:26,signup,Google,Desktop,90.68710125789407,No
SESS625,USER144,2024-01-08 16:53:02,pricing,Referral,Tablet,260.18164735166295,N
SESS626,USER77,01/09/2024 12:10:48,home,Social,Mobile,239.14842797921844,No
SESS627,USER16,2024-01-15 08:01:56,signup,Google,Desktop,226.75998421271962,Y
SESS628,USER125,01/10/2024 08:03:00,pricing,Google,Mobile,177.50743628951162,Y
SESS629,USER32,2024-01-30 16:41:04,pricing,Direct,Mobile,196.37273891522503,Y
SESS630,USER65,2024-01-06 21:41:25,pricing,Referral,Desktop,71.6959618369186,No
SESS631,USER110,2024-01-19 14:51:45,home,Referral,Mobile,249.2946393021562,Y
SESS632,USER78,2024-01-26 16:21:49,pricing,Social,Tablet,132.9624660344012,Y
SESS633,USER176,2024-01-11 03:23:12,home,Social,Mobile,272.5543805684565,No
SESS634,USER96,2024-01-23 22:50:42,blog,Referral,Tablet,62.71901310717318,
SESS635,USER71,2024-01-10 00:51:23,blog,Referral,Desktop,43.2018805683876,Y
SESS636,USER14,01/20/2024 15:23:18,http:/page,Google,Mobile,204.67917190752846,Y
SESS637,USER139,01/07/2024 18:21:12,signup,Email,Tablet,220.27457107875537,Y
