AdID,CampaignName,Platform,Date,Impressions,Clicks,Cost,Conversions,CTR
AD1289,WinterSale,Meta,2024-01-17,3422,145,181.01197274873127,9.0,0.0423728813559322
AD1290,ProductLaunch,LinkedIn,01/05/2024,4717,313,87.00210835986624,20.0,0.0663557345770616
AD1291,WinterSale,Google,2024-01-26,1541,63,226.2679656097433,13.0,0.0408825438027255
AD1292,WinterSale,Google,2024-01-16,3889,341,71.29516233060212,8.0,0.0876832090511699
AD1293,WinterSale,Meta,01/08/2024,1675,41,497.39833650087206,2.0,0.0244776119402985
AD1294,ProductLaunch,LinkedIn,01/08/2024,3437,248,230.58976395158646,16.0,0.0721559499563572
AD1295,SpringPromo,Meta,01/11/2024,4900,182,383.4703677215696,13.0,0.0371428571428571
AD1296,ProductLaunch,LinkedIn,2024-01-10,2605,197,421.8227536637959,16.0,0.0756238003838771
AD1297,SpringPromo,LinkedIn,01/17/2024,1763,107,310.55262369297884,20.0,0.0606920022688598
AD1298,SpringPromo,LinkedIn,2024-01-22,3075,269,213.95705741368354,15.0,
AD1299,WinterSale,LinkedIn,2024-01-12,2228,5,196.38755403145294,11.0,0.0022441651705565
AD1300,WinterSale,Google,01/21/2024,3480,203,122.64063013266946,8.0,0.0583333333333333
AD1301,ProductLaunch,Google,01/26/2024,3250,108,408.2240458322024,8.0,0.0332307692307692
AD1302,SpringPromo,Google,2024-01-07,1855,84,192.7205718575341,3.0,
AD1303,WinterSale,Meta,2024-01-28,2698,190,315.1480971945721,16.0,0.0704225352112676
AD1304,SpringPromo,LinkedIn,2024-01-25,4660,317,408.8926324822349,8.0,
AD1305,WinterSale,LinkedIn,01/05/2024,4475,366,466.3232802207368,6.0,0.0817877094972067
AD1306,WinterSale,Google,2024-01-18,2537,45,387.2882297935917,8.0,
AD1307,SpringPromo,Meta,2024-01-29,1256,29,110.38884341257472,1.0,0.0230891719745222
AD1308,ProductLaunch,FB,2024-01-21,3335,103,84.4716872848974,,0.0308845577211394
AD1309,WinterSale,Google,2024-01-09,2245,3,368.8651174668426,,0.0013363028953229
AD1310,WinterSale,LinkedIn,2024-01-19,2170,173,360.1823440830267,17.0,0.0797235023041474
AD1311,ProductLaunch,LinkedIn,01/04/2024,1942,160,361.63453756047267,3.0,0.082389289392379
AD1312,WinterSale,Meta,2024-01-10,3536,236,370.8796509356945,10.0,
AD1313,SpringPromo,Meta,2024-01-13,1988,83,305.882364253519,20.0,0.0417505030181086
AD1314,WinterSale,Google,2024-01-14,4125,221,121.89169675709466,9.0,0.0535757575757575
AD1315,SpringPromo,Google,01/09/2024,1175,49,146.30571830737884,,0.0417021276595744
AD1316,WinterSale,Meta,01/23/2024,3123,225,-278.0824951065462,18.0,0.0720461095100864
AD1317,WinterSale,Google,2024-01-11,2877,16,USD56.99,11.0,0.005561348627042
AD1318,WinterSale,LinkedIn,2024-01-30,3834,226,192.11476199356187,18.0,0.0589462702138758
AD1319,SpringPromo,Meta,01/05/2024,2918,12,389.5982541527385,12.0,0.004112405757368
AD1320,SpringPromo,LinkedIn,2024-13-01,3701,330,83.69065336213524,18.0,0.0891650905160767
AD1321,SpringPromo,Google,01/24/2024,3965,373,346.9223949257235,17.0,0.0940731399747793
AD1322,SpringPromo,Google,2024-01-02,2814,170,399.39729647486615,4.0,
AD1323,WinterSale,Google,01/24/2024,2724,32,100.50045709776279,15.0,0.0117474302496328
AD1324,WinterSale,LinkedIn,2024-01-10,689,33,161.01488088117407,13.0,0.0478955007256894
AD1325,WinterSale,Meta,01/27/2024,3119,248,229.28368459074247,11.0,0.0795126643154857
AD1326,WinterSale,LinkedIn,01/14/2024,4591,374,370.35467962110755,3.0,0.0814637333914179
AD1327,ProductLaunch,Meta,2024-01-19,2726,145,87.52453031772136,5.0,0.0531914893617021
AD1328,WinterSale,LinkedIn,01/11/2024,2803,218,219.6115387590929,20.0,0.0777738137709596
AD1329,ProductLaunch,google,2024-01-15,1420,49,357.2229631391255,5.0,0.0345070422535211
AD1330,SpringPromo,Google,2024-01-08,2309,208,317.24755780414176,,0.0900822867042009
AD1331,ProductLaunch,Meta,2024-01-13,4881,33,381.01550614837646,17.0,0.0067609096496619
AD1332,WinterSale,Meta,01/07/2024,849,22,151.30109896255925,12.0,0.0259128386336866
AD1333,ProductLaunch,Google,01/02/2024,2953,196,220.59304376766713,18.0,0.0663731798171351
AD1334,SpringPromo,Meta,01/31/2024,4663,267,182.11902098539207,5.0,0.0572592751447565
AD1335,WinterSale,Meta,2024-01-04,4483,58,385.1398185800013,13.0,0.0129377648895828
AD1336,ProductLaunch,Meta,2024-01-05,2678,13,129.60606251701643,7.0,0.0048543689320388
AD1337,ProductLaunch,Meta,01/01/2024,3347,62,USD155.41,8.0,0.0185240513893038
AD1338,SpringPromo,Google,01/24/2024,1929,160,USD58.17,15.0,0.0829445308449974
AD1339,WinterSale,Meta,2024-01-01,2320,93,259.15002214257714,17.0,0.0400862068965517
AD1340,ProductLaunch,Google,01/19/2024,3196,33,201.64093847913213,2.0,0.010325406758448
AD1341,SpringPromo,Google,01/27/2024,2920,151,425.2702028004615,12.0,0.0517123287671232
AD1342,SpringPromo,Google,01/19/2024,1520,106,163.7292313344401,19.0,0.0697368421052631
AD1343,ProductLaunch,LinkedIn,2024-01-03,4043,320,292.15013740728165,6.0,0.0791491466732624
AD1344,SpringPromo,LinkedIn,01/27/2024,2807,129,-219.80150446240899,0.0,0.0459565372283576
AD1345,SpringPromo,Meta,2024-01-05,1118,111,440.33574909815883,,0.0992844364937388
AD1346,WinterSale,LinkedIn,2024-01-21,1547,93,135.87653188453294,14.0,0.0601163542340012
AD1347,SpringPromo,Meta,2024-01-15,3298,0,140.86040495016243,5.0,0.0
AD1348,SpringPromo,Google,01/16/2024,4346,11,174.39987784800235,17.0,0.0025310630464795
AD1349,WinterSale,LinkedIn,2024-01-06,3843,29,150.02529265877587,13.0,0.0075461878740567
AD1350,ProductLaunch,LinkedIn,2024-01-23,1648,128,190.97106979520933,20.0,0.0776699029126213
AD1351,ProductLaunch,Meta,2024-01-26,3199,227,139.6370443331346,16.0,0.0709596748984057
AD1352,SpringPromo,Meta,2024-01-09,3967,73,404.65963665289576,14.0,0.0184018149735316
AD1353,SpringPromo,Google,01/31/2024,595,25,104.40952400438216,,0.042016806722689
AD1354,WinterSale,LinkedIn,01/20/2024,4760,247,156.41830719944465,1.0,0.051890756302521
AD1355,ProductLaunch,Google,01/05/2024,1922,77,440.0422893857845,17.0,
AD1356,SpringPromo,Google,2024-01-24,4810,361,-180.70082904046455,1.0,0.075051975051975
AD1357,WinterSale,LinkedIn,2024-01-08,4319,175,205.8159840118724,2.0,0.0405186385737439
AD1358,WinterSale,Google,2024-01-06,2418,12,57.74145991923615,5.0,0.0049627791563275
AD1359,SpringPromo,Google,01/26/2024,1434,65,253.05474471745322,4.0,0.0453277545327754
AD1360,ProductLaunch,Google,2024-01-22,1805,46,479.91291602955584,1.0,0.0254847645429362
AD1361,SpringPromo,Google,2024-01-19,765,2,165.95877028272724,0.0,0.0026143790849673
AD1362,WinterSale,Meta,01/01/2024,614,51,328.7905317032706,6.0,0.0830618892508143
AD1363,ProductLaunch,LinkedIn,2024-01-20,1979,105,181.3082635586674,9.0,0.0530570995452248
AD1364,SpringPromo,Google,01/31/2024,2257,18,188.4795166085852,13.0,0.0079751883030571
AD1365,WinterSale,Google,2024-13-01,4385,49,309.15035070373557,13.0,0.0111744583808437
AD1366,ProductLaunch,LinkedIn,2024-01-13,2243,48,438.1610964924414,12.0,0.0213999108337048
AD1367,SpringPromo,Meta,01/11/2024,2273,152,340.9080902672851,5.0,0.0668719753629564
AD1368,ProductLaunch,Google,2024-01-28,1339,42,349.87791473361466,13.0,0.0313666915608663
AD1369,ProductLaunch,Meta,01/26/2024,929,59,318.688141142098,8.0,
AD1370,SpringPromo,Meta,2024-01-22,4810,217,467.5807274011383,,
AD1371,WinterSale,LinkedIn,01/07/2024,4422,57,454.12214487082133,3.0,0.0128900949796472
AD1372,WinterSale,Meta,01/17/2024,4888,399,182.6357509429198,16.0,0.0816284779050736
AD1373,WinterSale,LinkedIn,2024-01-19,3682,362,120.72556352898943,,0.0983161325366648
AD1374,SpringPromo,Google,01/23/2024,2557,3,386.1414061151268,13.0,
AD1375,WinterSale,LinkedIn,2024-01-28,3025,103,390.78870555453335,,0.0340495867768595
AD1376,WinterSale,LinkedIn,01/26/2024,4352,319,122.09539470291234,0.0,0.0732996323529411
AD1377,WinterSale,Google,2024-13-01,1071,71,494.6807424076844,14.0,0.0662931839402427
AD1378,ProductLaunch,LinkedIn,2024-01-21,1163,51,262.9256616297601,,0.0438521066208082
AD1379,SpringPromo,Meta,01/26/2024,3678,350,164.41022931244746,12.0,0.0951604132680804
AD1380,ProductLaunch,Meta,2024-01-12,3133,176,199.54016162399608,16.0,0.0561761889562719
AD1381,WinterSale,Meta,2024-01-17,1785,102,234.15136748122978,2.0,0.0571428571428571
AD1382,WinterSale,LinkedIn,01/23/2024,4869,178,115.54825675623319,13.0,0.0365578147463544
AD1383,SpringPromo,Google,2024-01-31,1444,31,433.95618820075276,17.0,0.0214681440443213
AD1384,ProductLaunch,Meta,01/09/2024,874,7,90.4251946968425,19.0,0.0080091533180778
AD1385,ProductLaunch,LinkedIn,2024-01-11,1385,97,365.5659857263607,7.0,0.0700361010830324
AD1386,ProductLaunch,Google,01/29/2024,3220,317,451.8502501994264,19.0,0.0984472049689441
AD1387,WinterSale,Meta,2024-01-31,1361,115,254.69765156252703,1.0,0.0844966936076414
AD1388,SpringPromo,Google,01/07/2024,4071,168,313.59342892009875,5.0,0.0412675018422991
AD1389,ProductLaunch,Google,01/17/2024,731,65,122.70556399024514,,0.0889192886456908
AD1390,ProductLaunch,Google,01/02/2024,2413,117,483.831991677346,6.0,0.048487360132615
AD1391,SpringPromo,Meta,2024-01-10,1985,88,181.2264558727202,14.0,0.0443324937027707
AD1392,ProductLaunch,LinkedIn,2024-01-11,1318,124,214.4674005218375,19.0,0.094081942336874
AD1393,SpringPromo,Google,2024-01-24,3863,269,75.76850138532646,20.0,0.0696349987056691
AD1394,ProductLaunch,Meta,2024-01-18,0,1,147.31522083192135,,
AD1395,SpringPromo,LinkedIn,2024-01-22,3382,148,399.2864056963351,20.0,0.0437610881135422
AD1396,WinterSale,LinkedIn,01/31/2024,2125,156,85.66604001564428,0.0,0.0734117647058823
AD1397,WinterSale,Google,2024-01-25,2659,228,103.06675269768701,15.0,0.0857465212485897
AD1398,SpringPromo,LinkedIn,2024-01-19,1448,67,$231.04,16.0,0.0462707182320442
AD1399,ProductLaunch,LinkedIn,2024-01-20,1737,84,278.541745809961,,0.0483592400690846
AD1400,WinterSale,Google,01/08/2024,1337,115,174.46325552341565,0.0,0.0860134629768137
AD1401,SpringPromo,LinkedIn,2024-01-16,3939,106,261.02932046955465,14.0,0.0269103833460269
AD1402,WinterSale,LinkedIn,2024-01-23,3211,88,461.26392286031967,7.0,0.0274057925879788
AD1403,WinterSale,LinkedIn,01/08/2024,2889,128,406.2168295982703,10.0,0.0443059882312218
AD1404,WinterSale,Google,2024-13-01,4743,31,296.2987902309827,14.0,0.0065359477124183
AD1405,ProductLaunch,Google,01/13/2024,4015,160,479.05807687255185,1.0,0.0398505603985056
AD1406,SpringPromo,LinkedIn,01/03/2024,746,13,361.12166769884794,19.0,0.017426273458445
AD1407,SpringPromo,LinkedIn,2024-01-30,1791,150,393.9902047279304,13.0,0.083752093802345
AD1408,SpringPromo,LinkedIn,01/11/2024,2874,219,394.21509452408367,,0.0762004175365344
AD1409,WinterSale,Meta,01/08/2024,2923,121,297.8859260960518,8.0,0.0413958262059527
AD1410,SpringPromo,LinkedIn,01/07/2024,2553,156,304.0748542389938,12.0,0.0611045828437132
AD1411,SpringPromo,Google,2024-01-23,4366,223,453.2625959565919,10.0,0.0510765002290426
AD1412,ProductLaunch,Google,2024-01-06,1123,83,481.59929480445953,18.0,0.0739091718610863
AD1413,WinterSale,LinkedIn,01/03/2024,1625,107,456.6589721684799,5.0,0.0658461538461538
AD1414,WinterSale,LinkedIn,2024-01-29,3231,306,144.69512752516698,0.0,0.0947075208913649
AD1415,ProductLaunch,Meta,01/24/2024,3743,369,382.08852252833555,14.0,0.098584023510553
AD1416,ProductLaunch,Google,01/11/2024,2973,140,396.71020190203996,7.0,0.0470904809956273
AD1417,WinterSale,Google,01/03/2024,637,25,423.2249329657617,20.0,0.0392464678178963
AD1418,WinterSale,Google,01/15/2024,2409,164,222.8405040812152,5.0,0.0680780406807804
AD1419,WinterSale,Meta,2024-01-03,1456,120,427.86066214307795,12.0,0.0824175824175824
AD1420,SpringPromo,Google,01/10/2024,3123,134,USD337.68,1.0,0.0429074607748959
AD1421,ProductLaunch,LinkedIn,2024-01-01,1664,22,244.9198456686858,12.0,0.0132211538461538
AD1422,ProductLaunch,LinkedIn,2024-01-25,1747,173,54.96243551696977,17.0,0.0990269032627361
AD1423,ProductLaunch,Google,2024-13-01,4906,393,137.57595127050234,7.0,0.0801059926620464
AD1424,WinterSale,LinkedIn,2024-01-10,4885,263,312.5009233082621,19.0,0.0538382804503582
AD1425,SpringPromo,LinkedIn,01/10/2024,1683,56,242.8176937899829,15.0,0.0332739156268568
AD1426,SpringPromo,Google,01/04/2024,4741,148,451.6054809783964,16.0,0.0312170428179708
AD1427,ProductLaunch,LinkedIn,01/16/2024,1952,74,443.01073669555353,9.0,0.0379098360655737
AD1428,SpringPromo,Meta,01/12/2024,4623,18,86.52467358465152,2.0,0.0038935756002595
AD1429,ProductLaunch,LinkedIn,2024-01-08,3700,279,91.57697376617014,13.0,0.0754054054054054
AD1430,WinterSale,LinkedIn,2024-01-03,4799,409,128.13630692238848,1.0,0.0852260887684934
AD1431,ProductLaunch,LinkedIn,2024-01-05,4242,326,249.6150514049555,16.0,0.0768505421970768
AD1432,WinterSale,Google,01/30/2024,2108,192,345.11496245663244,3.0,0.0910815939278937
AD1433,ProductLaunch,Google,01/28/2024,1693,32,470.1646315821118,,0.0189013585351447
AD1434,SpringPromo,FB,2024-01-01,3322,248,267.1691509399642,0.0,0.0746538229981938
AD1435,WinterSale,Meta,01/10/2024,3818,57,414.1065104094625,10.0,0.0149292823467784
AD1436,ProductLaunch,Google,01/21/2024,4229,240,269.2833085653781,8.0,0.0567510049657129
AD1437,WinterSale,Google,01/23/2024,1827,47,67.21813371984084,16.0,0.0257252326217843
AD1438,WinterSale,Meta,2024-01-27,1106,15,345.16045229797743,15.0,0.0135623869801084
AD1439,SpringPromo,LinkedIn,2024-01-12,827,70,334.5977683113171,13.0,0.0846432889963724
AD1440,WinterSale,Google,2024-01-09,3963,198,396.6305792117519,,0.0499621498864496
AD1441,WinterSale,Google,01/07/2024,2304,99,372.15037105058184,14.0,0.04296875
AD1442,ProductLaunch,Google,01/06/2024,3204,112,369.82011696911087,20.0,0.0349563046192259
AD1443,SpringPromo,Google,01/16/2024,2892,289,331.0849666643775,1.0,0.0999308437067773
AD1444,WinterSale,LinkedIn,2024-01-20,3673,277,189.35039824948444,10.0,0.0754151919411924
AD1445,ProductLaunch,LinkedIn,01/01/2024,1682,36,382.64840557224016,,
AD1446,ProductLaunch,Meta,2024-01-03,3680,273,368.1140870186879,0.0,0.0741847826086956
AD1447,SpringPromo,Google,2024-01-05,3615,78,401.0853176147349,7.0,0.0215767634854771
AD1448,SpringPromo,Google,2024-01-22,1738,44,385.63297082805093,6.0,0.0253164556962025
AD1449,SpringPromo,Facebook,2024-01-06,4261,286,348.1318818945575,7.0,0.0671203942736446
AD1450,SpringPromo,LinkedIn,01/06/2024,1346,15,205.03510768197705,16.0,0.0111441307578008
AD1451,SpringPromo,Google,2024-01-10,4708,342,128.80083890463408,13.0,0.0726423109600679
AD1452,ProductLaunch,Google,01/11/2024,3395,89,376.9329220476485,5.0,0.0262150220913107
AD1453,ProductLaunch,Google,2024-01-10,601,27,227.19053014231744,20.0,
AD1454,WinterSale,FB,01/11/2024,4171,211,158.90506851991142,8.0,0.05058738911532
AD1455,WinterSale,Meta,01/24/2024,784,48,464.5381117754755,17.0,0.0612244897959183
AD1456,SpringPromo,Google,01/10/2024,0,10,281.3233582216202,1.0,
AD1457,SpringPromo,LinkedIn,01/01/2024,2715,230,84.26875097436067,1.0,0.0847145488029466
AD1458,WinterSale,Google,01/27/2024,2725,146,372.29014978169215,17.0,0.0535779816513761
AD1459,ProductLaunch,Meta,01/21/2024,2646,176,493.26886193325436,11.0,0.0665154950869236
AD1460,ProductLaunch,Google,01/01/2024,4168,191,238.74315397832922,4.0,0.0458253358925144
AD1461,ProductLaunch,Meta,2024-01-30,4918,109,106.0603205177527,11.0,
AD1462,SpringPromo,LinkedIn,2024-01-08,3929,313,463.3042408227749,7.0,
AD1463,WinterSale,Google,01/30/2024,1272,38,56.6942137317299,6.0,0.0298742138364779
AD1464,SpringPromo,LinkedIn,2024-01-23,3338,128,180.95541637660654,,0.0383463151587777
AD1465,ProductLaunch,Facebook,01/01/2024,2355,9,498.966765644711,1.0,0.0038216560509554
AD1466,SpringPromo,Meta,01/20/2024,2415,230,256.64731819706327,15.0,0.0952380952380952
AD1467,SpringPromo,LinkedIn,2024-01-23,4669,361,178.51885991674814,17.0,0.0773184836153351
AD1468,WinterSale,LinkedIn,01/20/2024,2148,35,325.50532667530007,18.0,0.0162942271880819
AD1469,WinterSale,Meta,01/15/2024,2195,49,170.2532350001049,8.0,0.0223234624145785
AD1470,ProductLaunch,Google,2024-01-17,3430,218,292.64485850099345,12.0,0.0635568513119533
AD1471,WinterSale,Meta,01/30/2024,664,46,213.6792374603396,16.0,0.0692771084337349
AD1472,ProductLaunch,Google,2024-01-06,766,63,379.69011963088826,2.0,0.0822454308093994
AD1473,WinterSale,Meta,2024-01-22,2449,116,263.096421264009,14.0,0.0473662719477337
AD1474,SpringPromo,Google,01/02/2024,2070,174,152.96135306216274,17.0,0.0840579710144927
AD1475,WinterSale,google,2024-01-13,2557,204,192.06382917222786,13.0,0.0797809933515838
AD1476,WinterSale,LinkedIn,2024-01-03,3263,91,88.84523910097496,13.0,0.0278884462151394
AD1477,WinterSale,LinkedIn,01/31/2024,919,76,50.237664292367015,8.0,0.0826985854189336
AD1478,WinterSale,Google,01/08/2024,4243,288,162.38789528321416,,0.0678765024746641
AD1479,ProductLaunch,LinkedIn,2024-01-15,800,50,374.24451690441725,0.0,0.0625
AD1480,WinterSale,Meta,01/14/2024,4363,373,156.33563361541152,7.0,0.0854916341966536
AD1481,SpringPromo,Google,2024-01-12,3983,229,165.3278089227274,4.0,0.0574943509917147
AD1482,ProductLaunch,Meta,01/26/2024,633,45,136.71003650500163,7.0,
AD1483,WinterSale,LinkedIn,2024-01-26,3779,91,148.74442888950068,0.0,0.0240804445620534
AD1484,WinterSale,Google,2024-01-01,2659,211,170.1132760012724,19.0,0.0793531402783001
AD1485,WinterSale,LinkedIn,2024-01-02,2052,39,462.294376912897,10.0,0.0190058479532163
AD1486,ProductLaunch,Google,01/30/2024,1368,0,114.63979282398437,,0.0
AD1487,ProductLaunch,LinkedIn,01/30/2024,3858,261,302.75844287703296,0.0,0.067651632970451
AD1488,SpringPromo,LinkedIn,01/07/2024,3306,251,345.92437965571764,3.0,0.0759225650332728
AD1489,ProductLaunch,Meta,2024-01-08,1731,153,439.5064103923038,11.0,
AD1490,ProductLaunch,Google,2024-01-13,2211,49,364.9494760363863,,0.0221619176843057
AD1491,WinterSale,Meta,2024-01-02,3268,108,444.58324338398455,,0.033047735618115
AD1492,ProductLaunch,LinkedIn,01/02/2024,4568,120,149.61043362457002,2.0,0.0262697022767075
AD1493,WinterSale,Google,01/01/2024,2362,167,136.83507195206948,,0.0707027942421676
AD1494,WinterSale,Google,01/28/2024,4941,447,128.5396884840154,,0.0904675166970249
AD1495,WinterSale,Meta,2024-01-08,1923,2,202.7111481093025,19.0,0.001040041601664
AD1496,ProductLaunch,Google,2024-01-09,4101,165,267.7928571192579,15.0,0.0402340892465252
AD1497,WinterSale,Meta,2024-01-27,3773,312,$246.38,11.0,
AD1498,SpringPromo,Google,01/21/2024,2910,86,269.0355819832881,3.0,
AD1499,ProductLaunch,LinkedIn,2024-01-16,3987,315,486.47481881286535,14.0,0.0790067720090293
AD1500,SpringPromo,LinkedIn,01/11/2024,2698,118,378.28232343230496,0.0,0.0437361008154188
AD1501,WinterSale,LinkedIn,01/30/2024,3608,69,494.8993210283375,3.0,0.0191241685144124
AD1502,WinterSale,Meta,01/15/2024,4767,166,347.41975648654636,9.0,0.0348227396685546
AD1503,ProductLaunch,Meta,01/24/2024,4297,129,314.8335253963161,6.0,0.0300209448452408
AD1504,SpringPromo,Meta,01/26/2024,3246,75,442.21859064768654,17.0,0.0231053604436229
AD1505,WinterSale,Meta,2024-01-29,4414,433,408.0249796412207,,0.0980969642048029
AD1506,WinterSale,Meta,2024-13-01,1883,93,413.10170780482747,2.0,
AD1507,SpringPromo,Meta,01/22/2024,4622,172,149.41000490879026,18.0,0.0372133275638251
AD1508,WinterSale,LinkedIn,01/03/2024,4337,429,269.1137824675145,14.0,0.0989163015909615
AD1509,SpringPromo,LinkedIn,01/13/2024,2200,146,464.6107558698749,17.0,0.0663636363636363
AD1510,ProductLaunch,Meta,2024-13-01,4363,190,115.00120560719284,7.0,0.0435480174192069
AD1511,SpringPromo,LinkedIn,2024-01-28,2681,247,113.65523127992236,3.0,0.0921298023125699
AD1512,ProductLaunch,LinkedIn,2024-01-20,3076,79,256.1950910107999,4.0,0.0256827048114434
AD1513,ProductLaunch,LinkedIn,01/08/2024,551,13,228.41207530478292,5.0,0.0235934664246823
AD1514,SpringPromo,Meta,2024-01-12,2826,50,90.64323838201985,3.0,0.0176928520877565
AD1515,ProductLaunch,Meta,2024-13-01,1931,73,192.16548881973938,18.0,0.0378042465044018
AD1516,SpringPromo,Google,01/01/2024,4534,192,359.6464158536335,8.0,0.0423467137185708
AD1517,SpringPromo,Google,2024-01-26,1055,12,144.80518917206425,14.0,0.0113744075829383
AD1518,ProductLaunch,Google,01/19/2024,4471,320,261.20808806545324,0.0,0.0715723551778125
AD1519,ProductLaunch,Google,2024-01-29,4546,402,109.80308441334796,9.0,0.0884293884733831
AD1520,SpringPromo,Google,2024-01-17,4911,144,414.2324105995326,13.0,
AD1521,ProductLaunch,Meta,2024-13-01,4493,86,59.66113208004414,15.0,0.0191408858223903
AD1522,WinterSale,Meta,01/24/2024,3281,262,473.1126077384396,10.0,0.0798537031392868
AD1523,WinterSale,FB,2024-13-01,3712,280,410.399296181964,1.0,
AD1524,ProductLaunch,LinkedIn,2024-01-25,2063,145,340.0267152446762,8.0,0.0702859912748424
AD1525,ProductLaunch,Google,2024-01-01,4812,393,174.8888923609706,11.0,0.0816708229426434
AD1526,WinterSale,LinkedIn,2024-01-15,3492,134,252.27949195652636,18.0,0.0383734249713631
AD1527,SpringPromo,Google,01/24/2024,4565,231,156.9758780060921,1.0,0.0506024096385542
AD1528,ProductLaunch,Google,2024-01-21,4221,352,353.4748863123962,14.0,0.0833925610045013
AD1529,SpringPromo,LinkedIn,2024-01-10,3419,57,234.30621737352357,9.0,0.0166715413863702
AD1530,SpringPromo,Meta,2024-01-30,1670,113,118.14937177204372,15.0,0.0676646706586826
AD1531,SpringPromo,Google,01/31/2024,3480,208,455.38485312648805,7.0,0.0597701149425287
AD1532,WinterSale,Google,01/06/2024,2523,122,355.4250045647595,16.0,0.0483551327784383
AD1533,ProductLaunch,Google,01/14/2024,3677,166,143.63185494893904,14.0,0.045145499048137
AD1534,ProductLaunch,Meta,01/13/2024,4403,420,210.73403246489656,,0.095389507154213
AD1535,WinterSale,Google,2024-01-04,4967,420,160.5816984078433,14.0,0.0845580833501107
AD1536,SpringPromo,Meta,01/31/2024,4298,146,251.0034008260264,20.0,
AD1537,SpringPromo,Meta,2024-01-13,4217,159,352.7001993500883,1.0,0.0377045292862224
AD1538,WinterSale,Google,01/07/2024,2446,190,366.8694053664402,8.0,0.0776778413736713
AD1539,SpringPromo,LinkedIn,01/11/2024,559,41,147.0166666292618,13.0,0.073345259391771
AD1540,WinterSale,Meta,01/24/2024,3923,139,159.37207896533914,15.0,0.0354320672954371
AD1541,ProductLaunch,Meta,01/20/2024,3326,278,292.95041092350937,3.0,0.0835838845460012
AD1542,WinterSale,LinkedIn,2024-01-21,4062,135,383.1197471717463,0.0,0.0332348596750369
AD1543,WinterSale,Google,01/28/2024,4543,114,414.7846734557258,18.0,0.0250935505172793
AD1544,ProductLaunch,LinkedIn,2024-01-24,4258,410,54.55736537789007,13.0,0.0962893377172381
AD1545,ProductLaunch,LinkedIn,2024-01-03,3813,188,70.99635496647902,5.0,0.049305009179124
AD1546,WinterSale,Google,2024-01-08,1809,41,299.3134771725116,,0.0226644555002763
AD1547,ProductLaunch,Google,2024-13-01,725,21,285.2950190835886,4.0,0.0289655172413793
AD1548,SpringPromo,Google,01/25/2024,1722,2,283.5711396808807,16.0,0.0011614401858304
AD1549,ProductLaunch,Google,2024-13-01,901,43,122.42393112826203,19.0,0.0477247502774694
AD1550,WinterSale,Meta,01/24/2024,1203,46,168.27901759490084,13.0,0.0382377389858686
AD1551,ProductLaunch,LinkedIn,2024-01-10,1082,80,237.6701399087706,15.0,0.0739371534195933
AD1552,WinterSale,google,2024-01-19,4976,188,482.3122938689062,20.0,0.0377813504823151
AD1553,SpringPromo,Google,2024-01-01,2646,195,59.77962426893491,19.0,0.0736961451247165
AD1554,ProductLaunch,LinkedIn,2024-01-22,2526,252,238.58328348002385,2.0,0.0997624703087886
AD1555,WinterSale,LinkedIn,01/21/2024,554,40,189.12772287525974,,0.0722021660649819
AD1556,ProductLaunch,Meta,2024-01-18,2408,102,124.72048266020715,0.0,
AD1557,ProductLaunch,Facebook,01/20/2024,0,8,60.558919224843514,20.0,
AD1558,SpringPromo,Google,2024-01-15,2166,169,248.70045762510983,6.0,0.0780240073868882
AD1559,SpringPromo,Google,2024-01-17,1553,34,355.373642647653,18.0,0.0218931101094655
AD1560,SpringPromo,Meta,2024-01-11,2648,134,139.4663098382979,18.0,0.0506042296072507
AD1561,ProductLaunch,LinkedIn,2024-01-29,4754,150,74.58591796752259,,0.0315523769457299
AD1562,WinterSale,LinkedIn,01/14/2024,4228,281,373.0048598271518,9.0,0.0664616840113528
AD1563,ProductLaunch,Meta,01/24/2024,1648,30,338.1436204621989,2.0,0.0182038834951456
AD1564,SpringPromo,Meta,01/24/2024,2525,211,131.83812140830736,12.0,0.0835643564356435
AD1565,WinterSale,Meta,2024-01-15,2238,26,236.0531534434252,,0.0116175156389633
AD1566,WinterSale,LinkedIn,2024-01-20,3537,31,256.4003223568742,18.0,0.0087644896805202
AD1567,WinterSale,Meta,2024-01-21,3616,235,336.67839248594174,10.0,0.0649889380530973
AD1568,WinterSale,LinkedIn,2024-01-30,3346,126,487.75904180096074,8.0,0.0376569037656903
AD1569,SpringPromo,Meta,01/09/2024,3770,319,85.97550353393717,1.0,0.0846153846153846
AD1570,SpringPromo,Google,2024-01-02,1023,3,120.82037030771212,10.0,0.002932551319648
AD1571,ProductLaunch,LinkedIn,2024-01-11,1992,73,195.78208428459936,,0.0366465863453815
AD1572,WinterSale,Meta,01/18/2024,4989,259,454.53492214001324,10.0,0.0519142112647825
AD1573,SpringPromo,Google,2024-01-14,4835,48,206.12017326400428,15.0,0.0099276111685625
AD1574,SpringPromo,LinkedIn,2024-01-09,2444,18,139.7568317881,15.0,0.0073649754500818
AD1575,ProductLaunch,LinkedIn,2024-01-16,1134,39,197.3107894111877,7.0,
AD1576,WinterSale,Meta,2024-01-15,3017,8,106.11245222897621,8.0,0.0026516407026847
AD1577,ProductLaunch,Meta,2024-01-06,4900,168,396.08947396750864,,0.0342857142857142
