user_id,date_id,source_id,first_lesson_started,mrr_value,spend_amount
581,49,1,1,57.540723376598855,28.770361688299428
582,38,1,1,44.775598196278146,22.387799098139073
583,64,2,0,42.559215311903834,17.023686124761536
584,69,2,1,58.934660863545794,23.57386434541832
585,8,4,1,27.090564643582866,27.090564643582866
586,34,1,1,24.467984000379474,12.233992000189737
587,48,2,0,41.03864952285158,16.415459809140632
588,56,2,1,66.16852609179988,26.467410436719952
589,76,2,1,41.689170598808246,16.6756682395233
590,65,3,1,73.98735026792922,22.196205080378764
591,31,2,1,68.01522141757836,27.206088567031344
592,4,4,0,54.244192767612276,54.244192767612276
593,50,1,1,55.09585789062136,27.54792894531068
594,69,1,1,54.23003937525284,27.11501968762642
595,30,3,1,52.3957659302315,15.718729779069449
596,88,2,1,44.506374537827305,17.802549815130924
597,59,1,0,46.24718250189255,23.123591250946276
598,67,1,1,33.950597651111266,16.975298825555633
599,75,1,0,16.849358160647302,8.424679080323651
600,45,3,1,66.56105913923075,19.968317741769223
601,4,1,1,52.358876551779474,26.179438275889737
602,26,1,1,50.09317033432679,25.046585167163396
603,27,1,1,55.97673684286819,27.988368421434096
604,46,1,1,37.574038178095265,18.787019089047632
605,64,1,1,34.9840667992335,17.49203339961675
606,51,2,1,45.74472959482771,18.297891837931086
607,50,1,1,70.5214772264572,35.2607386132286
608,6,3,1,32.4688845726031,9.74066537178093
609,59,1,0,10.59401964787751,5.297009823938755
610,15,2,1,42.17898362271871,16.871593449087484
611,30,3,1,67.14049874352774,20.142149623058323
612,42,2,1,24.011839634684694,9.604735853873878
613,37,2,1,32.29574594265692,12.918298377062769
614,42,1,1,53.95320110867253,26.976600554336265
615,35,1,0,88.54860553213003,44.27430276606501
616,87,2,1,29.626824972107066,11.850729988842827
617,6,4,1,29.045988627980613,29.045988627980613
618,68,2,1,55.080475532587776,22.03219021303511
619,18,2,0,68.07011659990556,27.228046639962226
620,73,3,1,40.638519315114344,12.191555794534302
621,29,2,1,25.679087658167465,10.271635063266986
622,77,1,1,56.50623831329519,28.253119156647596
623,59,2,0,59.2226209595446,23.68904838381784
624,47,4,1,76.67982689807373,76.67982689807373
625,17,1,1,59.85420668486418,29.92710334243209
626,22,2,1,62.42099114558569,24.968396458234277
627,68,1,1,46.06782284198142,23.03391142099071
628,69,2,1,86.62256513254202,34.64902605301681
629,37,1,1,44.02786984117295,22.013934920586475
630,49,2,0,40.82116817882345,16.32846727152938
631,13,3,1,77.1427237777791,23.14281713333373
632,34,1,1,27.88644081656885,13.943220408284425
633,86,2,1,22.288874232081277,8.915549692832512
634,53,3,0,51.79335386897727,15.53800616069318
635,87,4,0,49.97395215086457,49.97395215086457
636,51,1,1,46.581680276740066,23.290840138370033
637,3,1,1,64.90894635682477,32.454473178412385
638,42,1,1,36.37690726567144,18.18845363283572
639,32,4,1,50.962506884370114,50.962506884370114
640,51,4,1,44.598410710427196,44.598410710427196
641,85,2,1,36.63172249839874,14.652688999359496
642,46,3,1,49.07239874058975,14.721719622176924
643,21,2,1,62.788937049426536,25.115574819770615
644,44,2,1,81.80852180645752,32.72340872258301
645,11,1,0,58.69128474348454,29.34564237174227
646,68,3,1,12.337474978978234,3.70124249369347
647,1,1,1,49.42789871837525,24.713949359187627
648,63,3,1,50.747041863542506,15.224112559062752
649,24,3,1,64.04313514369925,19.212940543109774
650,13,3,1,52.77215453734608,15.831646361203823
651,11,1,1,68.79633375953115,34.398166879765576
652,51,1,1,55.87505923422908,27.93752961711454
653,17,1,1,73.38197104246834,36.69098552123417
654,82,1,1,43.418811199275595,21.709405599637797
655,86,1,1,52.16515200945041,26.082576004725205
656,24,4,0,62.399623030848446,62.399623030848446
657,19,2,0,41.417088945598344,16.56683557823934
658,37,1,1,38.14980796878386,19.07490398439193
659,85,1,1,40.559718504699724,20.279859252349862
660,8,2,1,38.76176574366617,15.504706297466468
661,28,2,1,57.83842881312991,23.135371525251966
662,5,2,1,22.47787955548167,8.991151822192668
663,17,4,1,26.660449605231396,26.660449605231396
664,36,2,1,77.94119738535893,31.176478954143576
665,19,4,1,39.12354918538734,39.12354918538734
666,64,3,1,53.00022276757622,15.900066830272864
667,11,1,1,27.662803731513076,13.831401865756538
668,54,4,1,51.41186401683914,51.41186401683914
669,45,1,1,39.21489998477894,19.60744999238947
670,47,3,0,26.553657527593792,7.966097258278137
671,12,1,1,70.0538065634707,35.02690328173535
672,21,3,1,67.73848590591307,20.32154577177392
673,11,3,1,48.38967813928976,14.516903441786926
674,5,3,1,64.99128549016866,19.4973856470506
675,81,3,1,78.5493903159074,23.56481709477222
676,56,1,1,61.311138997371344,30.655569498685672
677,20,1,1,57.19519609264945,28.597598046324723
678,41,2,1,52.98424544724964,21.193698178899858
679,46,1,0,59.742460472888595,29.871230236444298
680,12,2,0,44.541209097655454,17.81648363906218
681,70,1,1,45.8504619625783,22.92523098128915
682,17,4,1,56.76337062818772,56.76337062818772
683,19,2,1,42.892026947607064,17.156810779042825
684,26,3,0,44.513004908097464,13.35390147242924
685,48,1,1,50.0027999695246,25.0013999847623
686,52,3,0,67.25911325889604,20.17773397766881
687,70,4,1,33.01004369660529,33.01004369660529
688,55,2,1,61.38767754057891,24.555071016231565
689,75,2,1,61.87694619205205,24.750778476820823
690,33,3,0,61.78718013945213,18.53615404183564
691,62,1,1,37.89880429685767,18.949402148428835
692,88,2,1,24.609775767335947,9.84391030693438
693,23,1,1,58.395507086171335,29.197753543085668
694,15,1,1,52.81308176620943,26.406540883104714
695,27,1,1,65.06564952144699,32.53282476072349
696,75,1,1,39.49194757985693,19.745973789928463
697,64,1,1,61.40177564384542,30.70088782192271
698,81,1,1,65.81618168329118,32.90809084164559
699,51,4,1,48.57035418425974,48.57035418425974
700,53,2,1,56.25394254897225,22.5015770195889
701,78,4,1,55.729496862861424,55.729496862861424
702,82,2,0,37.67795706455525,15.0711828258221
703,51,1,0,57.96644903426911,28.983224517134555
704,47,2,1,74.33747511351521,29.734990045406086
705,4,2,1,50.33305901813955,20.13322360725582
706,7,1,1,28.08612592022514,14.04306296011257
707,35,2,1,39.69160203628985,15.876640814515941
708,48,1,1,23.308558267225585,11.654279133612793
709,73,2,1,69.35391693569098,27.741566774276393
710,72,2,1,61.46157944492142,24.584631777968568
711,45,1,0,42.479460924982725,21.239730462491362
712,81,1,1,28.729101170465952,14.364550585232976
713,81,3,0,37.50057562636265,11.250172687908794
714,72,2,0,40.425845514542786,16.170338205817114
715,19,1,1,51.641113985300876,25.820556992650438
716,63,4,1,51.136390147975696,51.136390147975696
717,38,1,1,70.12147963060553,35.06073981530277
718,67,2,1,39.60867713452936,15.843470853811745
719,59,4,1,27.377182184691076,27.377182184691076
720,69,1,1,32.64532287286562,16.32266143643281
721,13,1,0,49.65462718330249,24.827313591651244
722,47,1,1,39.06982899581314,19.53491449790657
723,61,1,1,45.61987181730461,22.809935908652307
724,31,1,1,43.18949629520834,21.59474814760417
725,80,2,0,64.85357680557775,25.9414307222311
726,22,1,1,41.195514693615166,20.597757346807583
727,86,2,1,44.339868845782846,17.735947538313138
728,43,4,1,60.75925371738163,60.75925371738163
729,67,3,1,41.52527133451886,12.457581400355659
730,54,2,1,56.34818561685527,22.53927424674211
731,10,1,1,54.97227893032638,27.48613946516319
732,42,2,1,52.12648788441619,20.850595153766477
733,64,2,1,32.984054259402654,13.193621703761062
734,21,2,1,68.44661336782906,27.378645347131624
735,80,1,1,83.31025694874671,41.655128474373356
736,76,3,1,50.13242207401092,15.039726622203275
737,66,2,1,34.304676899444374,13.721870759777751
738,41,1,1,50.43654062487534,25.21827031243767
739,24,1,1,64.84790210878998,32.42395105439499
740,35,2,1,40.772184864265895,16.30887394570636
741,56,3,1,48.066512238227155,14.419953671468146
742,30,3,1,55.109812046182114,16.532943613854634
743,57,3,1,68.04571778308888,20.41371533492666
744,47,1,1,61.631355996340616,30.815677998170308
745,35,2,1,62.253019542983935,24.901207817193576
746,19,2,1,43.60597164985362,17.44238865994145
747,8,1,1,56.02878432760884,28.01439216380442
748,26,1,1,39.17055009312306,19.58527504656153
749,71,3,1,62.682891498278174,18.804867449483453
750,30,1,1,67.2682946117842,33.6341473058921
751,7,2,0,58.30045353158934,23.320181412635737
752,67,1,1,44.48884119807777,22.244420599038886
753,65,1,1,46.944093079376024,23.472046539688012
754,36,1,1,77.09774315993015,38.54887157996507
755,25,4,1,44.73934333064756,44.73934333064756
756,37,3,1,65.74991251175852,19.724973753527557
757,1,4,0,55.08337397327782,55.08337397327782
758,15,2,1,44.98795327310236,17.995181309240945
759,37,1,1,29.830264587958624,14.915132293979312
760,13,2,1,53.1740057088276,21.269602283531043
761,8,2,1,51.36651299909183,20.546605199636733
762,5,3,1,77.09802007189,23.129406021567
763,60,1,0,37.097109568662525,18.548554784331262
764,73,2,1,84.42152887321677,33.76861154928671
765,1,1,1,55.682157942448896,27.841078971224448
766,36,1,0,55.667438318332366,27.833719159166183
767,35,3,1,41.103917983516546,12.331175395054963
768,66,2,1,54.72059461331703,21.888237845326813
769,63,1,1,57.09576392349819,28.547881961749095
770,23,1,1,64.05990937731315,32.029954688656574
771,9,2,0,35.325166886120854,14.130066754448343
772,34,3,0,71.10171283682058,21.330513851046174
773,46,3,1,55.42123285657969,16.626369856973906
774,78,4,1,59.12343342960968,59.12343342960968
775,4,3,1,46.68586607742859,14.005759823228578
776,30,1,1,36.077860425814244,18.038930212907122
777,75,2,1,51.09086941104931,20.436347764419725
778,72,2,1,52.809433247348274,21.123773298939312
779,3,1,1,29.21857597828264,14.60928798914132
780,14,3,1,61.89928107747688,18.569784323243063
781,60,1,1,64.9478695084487,32.47393475422435
782,77,4,0,39.0550306426831,39.0550306426831
783,45,2,1,34.66121974591863,13.864487898367452
784,34,2,1,45.455579346885486,18.182231738754194
785,45,2,1,50.3584264547945,20.1433705819178
786,61,3,1,46.037434851269985,13.811230455380995
787,83,2,1,49.08623250843825,19.6344930033753
788,16,2,1,53.322165465138745,21.3288661860555
789,66,1,0,29.475965919115563,14.737982959557781
790,40,2,0,31.200565590451028,12.480226236180412
791,17,1,1,10.0,5.0
792,34,3,0,64.13817842680207,19.24145352804062
793,16,2,1,50.22840530926174,20.091362123704698
794,60,2,1,65.71776697197734,26.287106788790936
795,66,1,1,32.93393006282912,16.46696503141456
796,66,1,1,50.36611009299743,25.183055046498716
797,90,3,1,53.22239759174902,15.966719277524707
798,13,1,1,41.57326257754978,20.78663128877489
799,56,1,1,26.6985830229981,13.34929151149905
800,31,1,0,76.18807004202736,38.09403502101368
801,34,4,1,70.98925011905077,70.98925011905077
802,39,3,1,44.27101592411953,13.281304777235858
803,67,1,1,57.653414677544106,28.826707338772053
804,8,1,1,42.72813985464661,21.364069927323303
805,87,1,0,35.06894595462879,17.534472977314394
806,78,3,1,77.4089225743552,23.22267677230656
807,55,2,1,25.169466778912977,10.06778671156519
808,27,1,1,45.717444545433274,22.858722272716637
809,53,1,1,51.26485740863351,25.632428704316755
810,39,1,1,74.7685486803093,37.38427434015465
811,65,2,0,63.44882981354028,25.379531925416114
812,17,3,1,24.916253381490222,7.474876014447066
813,30,1,0,49.958746384487256,24.979373192243628
814,53,1,1,50.31590297546547,25.157951487732735
815,13,1,1,46.57492497050836,23.28746248525418
816,21,4,1,59.29713661295452,59.29713661295452
817,19,1,1,28.863396083660344,14.431698041830172
818,53,3,0,43.870461311949946,13.161138393584983
819,19,2,1,57.18228122319613,22.872912489278452
820,57,1,0,60.19363527740962,30.09681763870481
821,25,1,1,52.241292102637956,26.120646051318978
822,86,1,1,45.67411699549551,22.837058497747755
823,31,2,1,48.200880895602914,19.280352358241167
824,81,3,1,61.10610683565856,18.331832050697567
825,55,2,0,50.5085117618819,20.20340470475276
826,23,2,0,34.37228681839207,13.748914727356828
827,32,1,0,31.49753624082645,15.748768120413224
828,62,4,1,27.65543867845836,27.65543867845836
829,74,3,1,71.83371227734031,21.550113683202092
830,10,1,1,62.11192753418668,31.05596376709334
831,72,4,1,48.40268175229179,48.40268175229179
832,54,2,1,43.19311272253874,17.277245089015498
833,52,2,1,41.39104988048963,16.556419952195853
834,20,3,1,66.39855661373315,19.919566984119943
835,32,3,1,78.56650262262112,23.569950786786332
836,14,2,1,40.919106141086914,16.367642456434766
837,50,1,0,67.07623280983564,33.53811640491782
838,28,1,1,50.42019373038334,25.21009686519167
839,53,4,1,46.813566051343,46.813566051343
840,24,1,1,72.56321424244885,36.281607121224425
841,79,1,0,49.84751418885835,24.923757094429174
842,22,2,1,54.445466588819535,21.778186635527817
843,30,2,1,53.724108993671685,21.489643597468675
844,63,2,0,25.61600950010823,10.246403800043293
845,4,4,1,54.32616723074092,54.32616723074092
846,77,1,1,41.55961963339651,20.779809816698254
847,59,1,0,28.68270289781568,14.34135144890784
848,87,1,0,42.242943793268566,21.121471896634283
849,8,3,1,42.11916695544581,12.635750086633744
850,82,2,1,65.44823808695496,26.179295234781986
851,12,1,1,34.043155758469524,17.021577879234762
852,31,3,1,38.15228841426118,11.445686524278353
853,78,3,0,53.530823908220185,16.059247172466055
854,34,3,1,30.113093429686288,9.033928028905885
855,82,4,1,40.11489862651499,40.11489862651499
856,75,1,0,25.032848970001666,12.516424485000833
857,76,3,1,63.80017190008095,19.140051570024283
858,49,2,1,45.479553193397216,18.191821277358887
859,79,3,1,49.761232324966365,14.92836969748991
860,57,3,0,63.74015479686635,19.122046439059904
861,26,3,1,39.165966745191696,11.749790023557509
862,18,2,1,45.32019487027994,18.128077948111976
863,86,1,1,34.15508001041388,17.07754000520694
864,38,2,0,34.12244418506282,13.648977674025128
865,81,4,1,36.191256589911816,36.191256589911816
866,87,4,1,42.61264413749502,42.61264413749502
867,88,1,1,44.22806698740402,22.11403349370201
868,50,1,1,54.3294822634757,27.16474113173785
869,8,1,1,36.631745779371506,18.315872889685753
870,41,3,1,54.79449013876215,16.438347041628646
871,6,3,1,57.27501937284842,17.182505811854526
872,69,1,1,42.982667257516006,21.491333628758003
873,44,2,1,37.929131413724285,15.171652565489715
874,64,3,1,51.27618547969985,15.382855643909954
875,29,3,1,46.956238054843325,14.086871416452997
876,28,2,1,53.30527743910318,21.322110975641273
877,11,2,1,73.5479965438995,29.4191986175598
878,65,2,0,51.02955572641573,20.411822290566292
879,19,1,1,40.41154158079802,20.20577079039901
880,9,2,1,36.63665582086912,14.65466232834765
881,27,2,1,37.21697553017624,14.886790212070498
882,34,3,1,28.05850539333319,8.417551617999957
883,44,2,1,63.991154125183684,25.596461650073476
884,68,3,1,16.500817709663533,4.950245312899059
885,82,1,1,57.321572265789584,28.660786132894792
886,15,2,1,36.97904139987154,14.791616559948617
887,51,1,1,42.31392178063823,21.156960890319116
888,13,1,1,36.53018537683417,18.265092688417084
889,83,3,1,71.68796989463046,21.506390968389137
890,49,4,0,50.244734025286654,50.244734025286654
891,70,1,0,61.85567787564278,30.92783893782139
892,56,2,1,69.50790287894009,27.803161151576035
893,76,3,0,52.45108211033606,15.735324633100817
894,51,1,1,32.065643437171815,16.032821718585907
895,37,2,1,46.69035874826342,18.67614349930537
896,17,3,1,38.866279796506966,11.65988393895209
897,58,2,1,42.447437571690514,16.978975028676206
898,87,1,1,48.58064311026067,24.290321555130333
899,90,1,1,47.987665368616035,23.993832684308018
900,29,3,1,56.181637415304294,16.85449122459129
901,33,2,1,58.3595644067073,23.343825762682922
902,60,1,0,47.987822356003136,23.993911178001568
903,89,3,1,56.05203377161876,16.815610131485627
904,55,1,0,41.759602175968375,20.879801087984188
905,10,3,1,69.72169738394756,20.916509215184266
906,47,1,1,41.517330676735305,20.758665338367653
907,23,4,0,67.95779726933642,67.95779726933642
908,85,1,1,27.858993623424173,13.929496811712086
909,21,1,1,44.29389113883731,22.146945569418655
910,13,1,1,45.03532739579592,22.51766369789796
911,33,1,1,54.18487692122711,27.092438460613554
912,24,3,1,62.92725204828236,18.878175614484707
913,11,4,0,31.259071954107082,31.259071954107082
914,17,1,1,33.380254369356386,16.690127184678193
915,68,2,1,28.971378984256432,11.588551593702574
916,47,3,1,69.80276295797626,20.940828887392875
917,25,3,0,54.464074141956836,16.33922224258705
918,73,2,1,33.73443187314316,13.493772749257264
919,21,1,1,43.35357689065894,21.67678844532947
920,84,2,1,67.72642093492242,27.090568373968967
921,83,2,0,45.82821154533143,18.33128461813257
922,83,1,1,44.942177933132406,22.471088966566203
923,12,2,1,38.28054939765412,15.312219759061648
924,37,1,1,34.625115292718554,17.312557646359277
925,42,3,1,67.74985715664735,20.324957146994205
926,17,1,1,75.10852383113091,37.554261915565455
927,48,2,1,35.222083958189785,14.088833583275914
928,28,2,0,71.0741349382718,28.42965397530872
929,41,2,1,42.68915875564842,17.07566350225937
930,47,1,1,58.004719930533305,29.002359965266653
931,18,2,1,71.15320707221612,28.46128282888645
932,78,2,1,47.82385106444552,19.12954042577821
933,71,2,0,45.080871195989616,18.032348478395846
934,13,2,1,62.01621445682279,24.806485782729116
935,82,2,1,33.35070744445626,13.340282977782506
936,13,3,0,67.20592066760645,20.161776200281935
937,31,1,1,52.14214088663875,26.071070443319375
938,2,3,1,41.33374237768735,12.400122713306205
939,16,2,0,40.937485950262186,16.374994380104877
940,9,1,1,29.248062322574512,14.624031161287256
941,73,1,1,41.957417500640155,20.978708750320077
942,38,1,1,46.039433570083986,23.019716785041993
943,75,3,1,34.08059702432777,10.224179107298331
944,54,3,1,49.318025358064936,14.795407607419481
945,56,3,1,57.09375626788243,17.12812688036473
946,86,2,1,46.79791796000872,18.71916718400349
947,87,2,0,59.940887397789,23.9763549591156
948,45,1,1,37.892900255309954,18.946450127654977
949,34,1,1,65.0507414632991,32.52537073164955
950,9,2,1,51.82722058662287,20.73088823464915
951,88,1,1,73.17885754632115,36.58942877316058
952,8,1,1,86.213259683581,43.1066298417905
953,7,2,1,42.94634611545078,17.178538446180312
954,36,3,1,43.56404184647813,13.069212553943439
955,18,4,0,46.30636817076924,46.30636817076924
956,3,4,0,58.93553375263272,58.93553375263272
957,28,2,1,69.88954955712634,27.95581982285054
958,70,2,1,40.20787273745295,16.08314909498118
959,44,2,1,55.71866399717109,22.287465598868437
960,21,3,1,47.96109065216349,14.388327195649047
961,28,1,1,59.27163653810883,29.635818269054415
962,54,2,1,72.64186540111535,29.056746160446142
963,54,3,1,46.39507643850477,13.918522931551431
964,65,1,0,24.95198499989404,12.47599249994702
965,21,2,0,61.158525153204394,24.46341006128176
966,13,2,1,37.50942172091821,15.003768688367286
967,57,1,1,47.85326394554333,23.926631972771666
968,49,1,1,61.80546255307421,30.902731276537104
969,54,1,0,54.46092280296662,27.23046140148331
970,10,1,0,48.474199616704325,24.237099808352163
971,53,1,1,41.36177431312519,20.680887156562594
972,44,3,1,10.0,3.0
973,47,1,0,60.474812236343034,30.237406118171517
974,53,2,1,46.20572451161354,18.482289804645415
975,74,1,0,72.70004417533589,36.350022087667945
976,46,4,1,55.97042044942805,55.97042044942805
977,13,1,1,41.883119411977354,20.941559705988677
978,37,2,0,66.0030513256406,26.40122053025624
979,24,3,1,67.26694108937285,20.180082326811853
980,2,3,1,46.714522784712834,14.01435683541385
981,86,1,1,67.90467298359842,33.95233649179921
982,81,3,1,41.67037916920929,12.501113750762787
983,14,2,0,52.39471654111855,20.95788661644742
984,10,2,1,58.571125815781706,23.428450326312685
985,35,1,1,61.771723760212836,30.885861880106418
986,25,1,1,59.32282772923835,29.661413864619174
987,3,3,1,45.01014229155241,13.503042687465724
988,17,2,1,66.40546461037162,26.56218584414865
989,12,2,1,48.13359015340372,19.25343606136149
990,54,3,0,41.464589565872096,12.43937686976163
991,24,3,0,41.68493049030003,12.505479147090009
992,29,1,1,79.09982587214502,39.54991293607251
993,43,2,1,38.87024857862083,15.548099431448334
994,25,1,1,69.3745284014067,34.68726420070335
995,60,3,1,32.96799956284745,9.890399868854235
996,90,2,1,57.31858167611279,22.927432670445118
997,65,4,0,54.45625177236253,54.45625177236253
998,84,1,1,74.31840319589342,37.15920159794671
999,28,1,1,40.183971572472274,20.091985786236137
1000,16,1,1,36.040036730594196,18.020018365297098
