user_id,sign_up_date,acquisition_source,first_lesson_started,hours_watched,lessons_completed,churned,mrr_value,survey_score,reactivation_email_sent
367,2025-02-06,paid_ad,1,1.9220711679983513,0,0,45.677746063662255,5,0
368,2025-02-06,paid_ad,1,8.04117988751995,5,0,52.25711748160852,4,0
369,2025-02-06,social,0,0.4634710298174779,4,0,52.36451837661416,5,0
370,2025-02-06,social,1,6.670125675496156,6,0,52.92432638618281,2,0
371,2025-02-07,social,1,0.3953445338394306,1,0,49.638063343175396,5,1
372,2025-02-07,social,0,6.20996764209987,2,0,57.6590103561547,4,1
373,2025-02-07,social,1,3.3703222165010747,2,0,38.06517299261289,3,0
374,2025-02-07,search,1,1.4271306980654266,3,0,70.99126889980825,5,0
375,2025-02-07,social,1,2.388953086373753,3,0,46.45193924947197,3,0
376,2025-02-07,social,1,5.437970916829839,1,0,30.326762931519774,5,0
377,2025-02-07,email,1,11.483681776527911,3,0,52.8211003548766,5,1
378,2025-02-07,social,1,0.7061027739016822,3,0,37.232292763287724,4,0
379,2025-02-07,email,1,1.5095658309098163,3,0,59.98001801763313,4,0
380,2025-02-07,social,1,0.9432171972482295,2,0,83.14408364063567,2,0
381,2025-02-08,social,0,2.8684828203290462,3,0,38.20141862663225,4,1
382,2025-02-08,search,1,6.324236345042485,6,0,54.98558499835977,3,0
383,2025-02-08,search,1,0.815005989018,2,0,23.667416169430588,4,0
384,2025-02-08,email,1,3.302217131283209,4,0,56.808578441620206,4,0
385,2025-02-08,email,1,6.18767269359247,4,0,36.714293003004656,5,0
386,2025-02-08,email,1,2.360683885167278,3,0,40.62748072348277,1,1
387,2025-02-08,social,1,3.8738539655524926,4,0,33.48070265240258,4,0
388,2025-02-08,social,0,7.650499154856312,3,0,60.982268390821034,5,0
389,2025-02-08,email,1,1.2621574795121495,3,1,65.10956536209893,4,0
390,2025-02-08,email,1,0.5271304546737136,6,0,50.35077821987762,2,1
391,2025-02-09,paid_ad,1,4.228663008686314,7,1,37.033599419964204,2,0
392,2025-02-09,search,0,4.314027503824651,6,1,73.84284554155794,1,0
393,2025-02-09,social,0,2.226939191054343,2,0,38.743848083680156,4,0
394,2025-02-09,email,1,1.875348308685486,1,1,17.569515501088418,4,0
395,2025-02-09,social,1,3.4222943734875595,5,0,56.87583514935603,5,1
396,2025-02-09,paid_ad,1,1.2404017912450325,2,0,33.42837989537725,3,1
397,2025-02-09,email,1,1.2423006862240145,5,0,64.82913190248762,3,0
398,2025-02-09,search,1,5.413157807048115,3,0,44.28293454989872,4,0
399,2025-02-09,email,1,1.1599885711749638,5,0,59.05569860816294,4,1
400,2025-02-09,email,1,0.5679958517605971,5,0,71.02250519828237,5,0
401,2025-02-10,social,0,1.8720833098482714,5,0,31.867117030689172,4,0
402,2025-02-10,paid_ad,0,2.272280705589322,6,0,41.51094303661392,3,0
403,2025-02-10,search,0,4.6743632429936035,6,0,48.864933910144046,4,0
404,2025-02-10,email,1,2.016341034546584,5,1,73.06326978551515,5,0
405,2025-02-10,social,1,8.519746193926212,5,0,40.124259230893315,4,1
406,2025-02-10,email,1,3.5585122546091714,2,0,41.08244456076489,3,1
407,2025-02-10,social,1,1.6516318696264156,4,0,57.172108633337125,3,0
408,2025-02-10,social,1,4.5345401436010775,4,0,41.34156911434144,1,0
409,2025-02-10,paid_ad,1,8.419881643920798,2,0,52.28788824346425,4,0
410,2025-02-10,social,1,5.31063519311773,3,0,26.7269386854781,2,0
411,2025-02-11,social,1,0.7637189966198391,3,0,83.21494913834894,3,0
412,2025-02-11,paid_ad,0,2.436964899206213,4,0,29.784361545358948,3,0
413,2025-02-11,paid_ad,1,4.02197959635031,4,1,45.17370944014687,4,1
414,2025-02-11,search,0,5.1581089612556115,2,0,49.51278446236858,3,1
415,2025-02-11,search,1,2.8823429263938434,6,0,78.69032201535194,4,0
416,2025-02-11,search,1,2.5720329624267086,4,0,30.1273132860089,2,0
417,2025-02-11,social,0,10.449033851481062,4,0,79.75556203218127,2,0
418,2025-02-11,social,0,5.365323114290633,4,0,61.35765231653034,4,1
419,2025-02-11,search,1,4.544654806316365,6,0,56.2564298663487,3,0
420,2025-02-11,email,1,2.0896199512763585,5,0,35.230494694730666,3,0
421,2025-02-12,email,1,1.2232385871284177,3,0,58.56711863057111,2,0
422,2025-02-12,email,1,4.60176589737933,5,0,39.147700663703,5,1
423,2025-02-12,social,0,5.776150853640308,5,0,68.99991879797618,4,1
424,2025-02-12,search,0,3.318905341742913,5,0,35.43406956338401,2,0
425,2025-02-12,social,1,5.3753204528302385,4,0,48.302622583158744,2,1
426,2025-02-12,search,1,5.471025802159212,6,0,41.67090367980243,5,0
427,2025-02-12,search,0,6.041480579865322,2,0,35.187155563595084,4,0
428,2025-02-12,email,1,0.7495061912702228,9,0,61.119797253618714,3,1
429,2025-02-12,social,1,2.493856523169425,2,0,58.0318812111445,4,1
430,2025-02-12,social,1,4.800358321290678,2,0,68.13515298351496,4,0
431,2025-02-13,social,1,3.463507129553185,2,0,23.301873376877488,4,0
432,2025-02-13,email,1,5.482856504373367,3,0,65.96256053511566,4,1
433,2025-02-13,search,1,4.542706879499245,6,1,87.5817335803534,3,1
434,2025-02-13,social,1,0.29177951318157275,2,0,43.2253836623458,1,1
435,2025-02-13,social,0,7.044443495621636,4,0,78.42722918163454,5,0
436,2025-02-13,email,0,2.243537709324745,3,0,46.0525809191026,4,1
437,2025-02-13,social,1,1.5650607237283822,9,0,29.413853936580395,3,1
438,2025-02-13,email,1,6.8873793222045805,4,0,45.415513363898064,5,0
439,2025-02-13,email,1,5.193710923761968,0,0,65.72305951512914,5,1
440,2025-02-13,social,1,7.543903236151614,4,0,37.42735276502703,5,0
441,2025-02-14,social,1,4.054403620123017,4,0,40.99492011490269,5,0
442,2025-02-14,paid_ad,0,2.467884920263619,3,0,58.90309148439786,5,0
443,2025-02-14,social,1,3.7174367539583897,3,0,50.045901751078596,3,0
444,2025-02-14,social,1,1.3193280540038552,1,0,58.76934428730111,4,0
445,2025-02-14,email,1,0.9185553406777383,6,0,53.56744311137504,4,1
446,2025-02-14,paid_ad,0,1.9582670358563425,8,0,57.1943797932736,3,0
447,2025-02-14,paid_ad,1,9.068622815121977,3,0,43.51548221285688,2,0
448,2025-02-14,email,1,2.1324629206549224,2,0,53.475964130455885,5,1
449,2025-02-14,social,1,0.5827628511006576,6,0,36.089404914560994,3,0
450,2025-02-14,social,1,2.946791393966711,2,0,69.32650433755083,5,0
451,2025-02-15,email,1,2.1086169773408754,6,0,40.48587924774029,1,0
452,2025-02-15,search,1,7.13088236014057,3,0,66.93271231324084,1,0
453,2025-02-15,search,1,8.64648893795019,3,1,46.49589558525702,4,0
454,2025-02-15,paid_ad,1,2.3756842047166122,1,0,53.02998516135982,3,1
455,2025-02-15,social,0,4.051550407992279,3,0,42.57553173663949,4,0
456,2025-02-15,search,1,4.302114614166582,4,0,34.760068532479565,4,1
457,2025-02-15,social,1,3.209284928205047,4,0,23.828594185920476,2,0
458,2025-02-15,search,1,2.773129139078611,3,0,34.170137621113106,3,0
459,2025-02-15,social,1,1.4711461095080134,2,0,45.14136720176118,3,0
460,2025-02-15,social,1,0.4777180385964778,8,0,53.17818768243326,3,1
461,2025-02-16,social,1,1.4632610032416336,3,0,65.15568969924895,4,0
462,2025-02-16,search,1,3.122505355083242,4,0,43.31363810304727,3,0
463,2025-02-16,email,0,0.8165521038748204,4,0,36.77058853599239,2,0
464,2025-02-16,search,1,3.897646005453357,7,0,28.359278209959314,4,0
465,2025-02-16,paid_ad,1,3.515604532354284,4,0,57.20095426856156,2,0
466,2025-02-16,social,0,2.1116764746424956,2,1,70.74791772994016,2,0
467,2025-02-16,social,1,2.679970261892569,2,1,68.99495401934433,3,0
468,2025-02-16,email,1,0.9778332807292954,3,0,60.64899122220856,5,1
469,2025-02-16,social,1,5.967439820472345,4,0,59.57814975901399,5,0
470,2025-02-16,paid_ad,1,5.897910573692637,5,1,75.46435669564012,4,0
471,2025-02-17,social,1,1.1606666955451852,6,0,54.98122192125216,3,0
472,2025-02-17,paid_ad,1,1.1938443027955343,6,0,59.69194514036258,3,0
473,2025-02-17,social,1,1.4812424938148376,6,0,45.188242072220014,4,1
474,2025-02-17,email,1,4.969612937711723,2,0,29.569349437178637,4,0
475,2025-02-17,search,1,4.292331829579904,2,0,39.74226649250635,5,0
476,2025-02-17,paid_ad,1,6.834659537933149,5,0,49.86261442198017,2,1
477,2025-02-17,social,1,7.356962231101129,4,0,50.911780587519544,1,0
478,2025-02-17,search,1,0.7369422523438824,3,0,78.8942878228309,4,0
479,2025-02-17,paid_ad,1,4.845241979680965,3,0,51.21915751386603,4,0
480,2025-02-17,search,1,7.160736493350659,5,0,67.68265166038466,4,1
481,2025-02-18,search,1,2.543015343029592,1,0,43.47384137635526,4,1
482,2025-02-18,search,0,3.2728909941981006,3,0,45.324861713521486,5,1
483,2025-02-18,search,1,2.9031147305182743,7,0,30.064885441648276,4,0
484,2025-02-18,search,0,3.0052655222766385,5,0,38.865079806851426,5,1
485,2025-02-18,search,1,5.95342179866024,6,0,57.904720870456295,5,0
486,2025-02-18,paid_ad,1,10.198723851314876,5,0,50.113402705912,4,0
487,2025-02-18,social,1,8.323778786984345,4,0,64.14407929845851,3,1
488,2025-02-18,social,1,2.196012838344628,4,1,52.718809225175754,3,0
489,2025-02-18,paid_ad,1,4.060987665009615,4,0,44.71319402543387,4,0
490,2025-02-18,email,1,1.691559942105784,5,0,82.22445295680438,4,0
491,2025-02-19,search,1,1.849368555669787,3,0,48.591446469304294,5,0
492,2025-02-19,search,1,3.162870954206816,5,0,67.44501454557957,2,1
493,2025-02-19,social,1,1.8057506416238553,5,0,43.98186190182984,3,0
494,2025-02-19,social,0,2.0487520179707985,0,0,60.643992190753494,4,0
495,2025-02-19,search,1,3.9904700696516344,5,0,63.9202348872753,2,0
496,2025-02-19,social,1,4.797130195892016,2,0,53.12737955863371,3,1
497,2025-02-19,search,1,4.706595619004772,6,0,14.682756159550967,3,1
498,2025-02-19,social,1,4.739972583006761,4,0,50.27378691284169,4,0
499,2025-02-19,paid_ad,1,1.0501283603349723,3,0,68.45690071639963,3,1
500,2025-02-19,paid_ad,1,1.7254253806126438,5,0,57.91221249541596,5,1
501,2025-02-20,search,1,3.4322510558190054,7,0,56.687583128438696,3,0
502,2025-02-20,search,1,6.942150475902288,4,1,24.16614599063721,5,0
503,2025-02-20,social,0,13.91999163359917,2,1,39.193173939874114,4,0
504,2025-02-20,email,1,4.180935840343829,5,0,56.17036446727158,3,1
505,2025-02-20,search,1,5.565057122303549,3,0,56.155749151803384,2,0
506,2025-02-20,social,1,0.9340191777603856,0,0,68.22000170199354,1,0
507,2025-02-20,paid_ad,1,5.461621573413316,3,0,47.826998672808585,4,0
508,2025-02-20,email,1,11.578616911752613,9,0,56.08736130010721,2,1
509,2025-02-20,paid_ad,1,1.719821088720788,4,0,50.24561362896941,3,0
510,2025-02-20,email,1,2.1062017949991323,5,0,35.19585895247665,4,1
511,2025-02-21,search,1,6.0818168197687905,4,0,16.16313003357879,3,1
512,2025-02-21,search,1,3.3993166068605274,2,0,56.46514538195115,3,0
513,2025-02-21,paid_ad,1,0.42761753311487843,3,0,52.60920812619217,4,0
514,2025-02-21,email,0,2.2153287961178116,4,0,40.727374368497465,5,0
515,2025-02-21,social,0,8.622785427552934,5,0,25.71240415226203,2,1
516,2025-02-21,social,0,2.6636887475333335,4,0,59.44609271613107,3,0
517,2025-02-21,social,1,2.6619165344799858,5,0,46.01119888706672,5,0
518,2025-02-21,email,1,5.81885261456666,4,0,58.35312083552218,1,0
519,2025-02-21,paid_ad,1,4.29068810976069,4,1,77.96072795617637,5,0
520,2025-02-21,social,1,2.5489889965012797,5,0,17.878536795204425,1,1
521,2025-02-22,search,0,1.98926669554623,5,0,39.50598786946454,5,0
522,2025-02-22,social,1,18.217629057228912,3,0,46.8593658003213,3,1
523,2025-02-22,paid_ad,1,7.690540971596648,3,0,71.82239261219976,5,0
524,2025-02-22,email,0,4.738722546508249,2,0,25.453954711902725,3,0
525,2025-02-22,email,1,4.955435274641416,1,0,79.03791538520908,4,1
526,2025-02-22,search,1,3.0197910493999873,6,1,52.03783852349436,2,0
527,2025-02-22,search,1,4.253607095035651,3,0,48.559990073992125,3,1
528,2025-02-22,social,1,2.774502195870826,3,0,47.0291035517164,4,0
529,2025-02-22,social,1,1.582861138883663,3,0,43.45605451729957,4,0
530,2025-02-22,email,1,4.375042832567354,5,0,65.72175138903732,5,0
531,2025-02-23,email,1,2.5875686847913544,4,0,33.97218868876342,3,1
532,2025-02-23,paid_ad,1,4.539919420466623,6,0,55.181212724657804,5,1
533,2025-02-23,paid_ad,1,5.158549516961956,3,0,44.237275014395365,3,0
534,2025-02-23,search,1,4.7118939437695495,1,1,38.567998272288534,5,0
535,2025-02-23,email,1,1.4679335286188275,3,0,88.78962763525844,5,0
536,2025-02-23,paid_ad,0,2.3676553603206085,7,0,56.2857610213019,3,0
537,2025-02-23,email,0,2.6279921245333133,5,1,59.198983169917156,5,1
538,2025-02-23,social,1,6.54100810571754,4,0,67.06665171002993,4,0
539,2025-02-23,search,0,6.311599283727383,6,1,28.67975082022179,3,1
540,2025-02-23,social,1,1.8163754591193242,6,1,76.28437863683048,4,0
541,2025-02-24,paid_ad,1,1.0254088205889649,2,1,12.365642322573864,2,1
542,2025-02-24,search,0,14.34502887862184,3,0,38.46850384942219,4,0
543,2025-02-24,social,1,4.580857037628936,6,0,43.1145249023165,3,0
544,2025-02-24,search,1,0.8915476020632512,4,0,58.72585047455759,2,1
545,2025-02-24,search,1,2.077403255364287,1,1,53.28077399212231,3,0
546,2025-02-24,social,1,6.7271537806243975,2,0,47.4977788895241,4,1
547,2025-02-24,social,1,12.15604655943013,5,0,49.82003983058414,5,1
548,2025-02-24,search,1,10.873603026913269,3,0,35.329654647161476,5,0
549,2025-02-24,search,0,4.443905771465318,5,0,27.5415140827374,3,0
550,2025-02-24,email,1,3.3420564521271823,4,0,60.897674335040904,2,0
551,2025-02-25,search,1,1.3409857063505393,5,0,60.40559168804278,4,0
552,2025-02-25,email,1,3.5595075909829705,5,0,73.76741562735587,4,0
553,2025-02-25,search,1,1.5148063750211953,3,0,38.149743547771884,3,0
554,2025-02-25,search,1,2.3867525430291425,6,1,60.39222815451384,3,0
555,2025-02-25,email,1,6.077435289306556,6,0,45.74439907452902,4,0
556,2025-02-25,search,1,2.763502463773753,4,0,67.85712477790223,3,0
557,2025-02-25,social,1,2.617898094867077,2,0,65.32944165017213,4,0
558,2025-02-25,social,1,3.2053786446392345,3,0,53.16814098836685,4,0
559,2025-02-25,email,1,15.712086293330122,5,0,44.9070476500102,5,0
560,2025-02-25,search,1,1.2076713903381484,5,1,64.41398267912392,4,0
561,2025-02-26,email,1,4.111706101136396,3,0,59.703567848848486,3,0
562,2025-02-26,social,1,10.247977038186683,3,0,39.73339396870727,5,0
563,2025-02-26,social,1,3.198048998867798,3,0,30.083019897808537,4,0
564,2025-02-26,social,1,7.595761050795351,2,0,45.672006489773054,3,1
565,2025-02-26,social,1,0.9555863343554187,4,0,72.73120723022313,4,0
566,2025-02-26,search,1,2.836227157067418,1,0,67.19730738099557,3,0
567,2025-02-26,social,1,1.6649689009787392,6,0,33.31508795494129,4,1
568,2025-02-26,search,0,3.17198912622163,5,0,32.48363876150118,4,1
569,2025-02-26,paid_ad,1,3.2239818936263456,4,0,69.12025774519229,4,0
570,2025-02-26,social,1,3.485403023793996,2,0,32.965461428632565,2,0
571,2025-02-27,search,1,6.0389046177367005,4,0,57.63942985463012,3,0
572,2025-02-27,email,0,0.24670548685841465,5,0,40.75893176995514,5,0
573,2025-02-27,social,1,1.9994166705937393,5,1,74.25567386782524,4,1
574,2025-02-27,search,1,3.909167191003397,5,0,38.44362801293182,3,0
575,2025-02-27,email,1,0.45656701922514487,6,0,67.15042295308743,3,1
576,2025-02-27,paid_ad,0,5.203105178757602,6,1,52.77287981090547,3,0
577,2025-02-27,social,0,1.9671876958331918,4,0,53.782922813514304,4,1
578,2025-02-27,paid_ad,1,2.8792301430289426,4,0,20.445371279728977,4,0
579,2025-02-27,search,1,6.2274539679618055,5,0,16.956299701914222,4,0
580,2025-02-27,social,1,7.827473948133474,6,0,46.69151089599029,4,0
581,2025-02-28,search,1,5.314411403784583,4,0,53.703590951249176,4,0
582,2025-02-28,paid_ad,1,1.174236689749291,6,0,33.12203258393415,3,0
583,2025-02-28,search,1,5.130769267475105,2,0,33.66959884285487,2,1
584,2025-02-28,social,1,5.373896185594697,3,0,58.422089447392,4,0
585,2025-02-28,search,1,4.65891626737076,4,1,58.44281720685696,5,1
586,2025-02-28,social,0,8.682234359043443,5,0,47.933884094181096,4,0
587,2025-02-28,social,1,3.554491156080481,4,0,61.70302581779112,4,0
588,2025-02-28,social,1,8.462385598470686,6,1,32.3869655641978,4,1
589,2025-02-28,social,1,8.428367508278141,2,0,44.66097624369544,5,0
590,2025-02-28,social,1,5.479528660343923,7,0,74.7181640867551,3,0
591,2025-03-01,social,1,4.15922287931386,2,1,51.02483194909727,3,0
592,2025-03-01,search,1,4.677999806861676,3,0,51.894687718805,5,0
593,2025-03-01,social,0,9.931049056940749,7,0,84.58919878951609,5,1
594,2025-03-01,social,0,6.936110171334477,2,0,29.00986751226844,3,0
595,2025-03-01,email,1,1.31494514076977,3,0,61.946455499631654,4,0
596,2025-03-01,search,1,4.469955882135942,2,0,74.9597941971215,3,1
597,2025-03-01,search,1,1.5887972555722492,5,0,45.12713110252181,2,0
598,2025-03-01,social,0,1.9172172988182554,1,0,62.89446180282269,5,0
599,2025-03-01,social,0,2.4652847032485887,4,0,35.26970754183643,3,1
600,2025-03-01,social,1,0.8619243681509164,2,0,39.699014066489724,5,0
601,2025-03-02,social,0,1.4959454856774737,4,0,55.77449624071451,3,1
602,2025-03-02,social,1,8.996137543336426,4,0,61.978500096658856,4,0
603,2025-03-02,social,1,1.9069753768252367,3,0,66.81404768609369,1,1
604,2025-03-02,social,1,6.062319652556185,3,0,73.54442880409239,4,1
605,2025-03-02,social,0,3.796997585168655,3,0,48.98830162167227,4,0
606,2025-03-02,search,1,4.975596263271651,4,0,67.90417632758881,4,0
607,2025-03-02,social,0,5.125380236499199,4,0,44.86542734826276,2,0
608,2025-03-02,social,1,1.4353474038487237,3,1,63.53136967382402,3,1
609,2025-03-02,search,1,6.0379197950590315,5,0,53.11233196778273,2,0
610,2025-03-02,search,1,1.0562838765037108,3,1,56.685168606228856,3,0
611,2025-03-03,social,1,1.8385274126992823,5,0,56.35261811033056,4,0
612,2025-03-03,email,1,5.0732688886386965,1,0,25.929424853032817,4,1
613,2025-03-03,search,1,1.3485153330260768,6,1,33.1381721170884,4,0
614,2025-03-03,social,1,0.40002386838510745,6,0,51.53812159726284,4,0
615,2025-03-03,email,1,4.320082000344836,2,0,24.690813805382472,3,0
616,2025-03-03,paid_ad,1,0.7055880258732935,6,0,62.46816654799634,3,0
617,2025-03-03,social,1,5.4123355667267,6,1,63.07333949432213,2,0
618,2025-03-03,social,1,2.6126950976582224,4,1,54.90755829316685,4,0
619,2025-03-03,email,1,4.275450283978665,2,0,33.18298980863117,4,1
620,2025-03-03,email,1,4.218094098553303,3,0,70.70208408302773,3,1
621,2025-03-04,social,1,5.6940421315744265,5,0,80.55815959577536,3,0
622,2025-03-04,social,0,5.177982019750073,3,0,52.20615241168961,5,0
623,2025-03-04,social,1,1.33706775561643,1,1,57.65803067676855,4,0
624,2025-03-04,search,1,2.7420027759963634,3,0,53.026079821940655,4,0
625,2025-03-04,search,0,4.271799560477618,4,0,57.95553783498198,3,0
626,2025-03-04,social,1,8.563245718502795,4,0,48.20661865060406,3,0
627,2025-03-04,search,1,5.2113039536399635,5,0,49.48153640234295,5,0
628,2025-03-04,email,1,8.076664229410794,4,1,63.58576400746048,4,1
629,2025-03-04,social,0,4.43513656269856,1,0,85.1843624284466,3,1
630,2025-03-04,social,1,7.0182311251589375,4,0,28.99893148397392,4,0
631,2025-03-05,email,1,4.019370982713849,2,1,48.4428127339555,4,0
632,2025-03-05,email,1,6.825374043003873,4,0,32.29309272151877,3,1
633,2025-03-05,search,1,2.5058236517948744,2,0,73.88037347864125,3,1
634,2025-03-05,search,1,9.218818791971149,3,0,41.18393046020152,3,0
635,2025-03-05,social,1,4.797719391664645,2,0,28.35198809321309,2,0
636,2025-03-05,search,1,0.868502194516571,4,0,59.5728049827286,4,0
637,2025-03-05,search,1,4.375561695397079,3,1,76.16466672114667,3,0
638,2025-03-05,social,0,5.223270646908981,6,0,59.95396802841144,4,0
639,2025-03-05,social,1,6.181217068450802,3,1,53.07196815922876,5,0
640,2025-03-05,social,1,11.352941190601554,6,0,56.13711384163991,2,0
641,2025-03-06,social,1,2.1905984338903446,2,0,71.22260994238331,4,0
642,2025-03-06,social,1,11.402283252261377,5,0,36.88701094978775,4,0
643,2025-03-06,social,1,3.3428846252362683,4,0,48.3222934387053,4,1
644,2025-03-06,social,1,1.7602834758414687,7,0,43.209647772356995,4,0
645,2025-03-06,social,0,2.230735300621118,4,1,32.48202039062435,3,0
646,2025-03-06,email,1,5.008141431695071,2,0,45.07437110874796,4,0
647,2025-03-06,search,0,1.5386348656920774,4,0,66.61581643973673,4,0
648,2025-03-06,search,1,2.5407297323141362,8,0,58.49903222589088,5,0
649,2025-03-06,email,1,4.297677956330684,3,0,59.664657501623005,3,0
650,2025-03-06,search,1,9.171826605114001,2,0,52.19713417479977,5,0
651,2025-03-07,social,0,6.06020690418357,5,0,57.84985674092883,3,0
652,2025-03-07,search,1,3.4469548032616792,4,0,37.99114486477842,5,0
653,2025-03-07,search,1,4.992099490162448,2,0,45.35735171109156,4,1
654,2025-03-07,email,1,3.9960544402706097,6,0,52.88006355453015,4,0
655,2025-03-07,search,0,1.1571549214590777,3,0,54.16273788322835,4,0
656,2025-03-07,social,1,10.230818675508198,2,0,54.80281782382809,3,0
657,2025-03-07,social,1,9.267775446398987,8,0,47.92497076975433,3,0
658,2025-03-07,social,1,3.1460238335472486,5,0,44.33864898304505,2,0
659,2025-03-07,search,1,2.297864516850008,4,0,97.36656924566446,2,0
660,2025-03-07,search,1,1.1833659256310138,2,1,63.60180909398598,3,1
661,2025-03-08,social,1,5.213534498843368,3,0,56.197212139289334,4,1
662,2025-03-08,paid_ad,1,5.237291693660868,6,0,46.50187252690409,4,0
663,2025-03-08,search,1,1.6580262222019946,0,1,43.23171759584186,2,1
664,2025-03-08,social,1,4.030662601759686,3,0,48.037991094095666,5,0
665,2025-03-08,social,1,5.9317712999671715,3,0,54.39243265380025,4,1
666,2025-03-08,social,1,2.169814747249309,5,0,21.793466839053785,5,0
667,2025-03-08,social,1,2.8513564229132533,0,0,26.459156069379745,4,0
668,2025-03-08,social,1,2.8295580808330243,5,0,40.44676416591564,3,0
669,2025-03-08,social,0,1.7533861282527763,4,0,53.10709155167853,4,0
670,2025-03-08,social,1,2.8974201878535446,2,0,46.410902792722226,4,1
671,2025-03-09,social,1,0.7205346408076118,4,0,72.17181839149227,1,1
672,2025-03-09,email,1,2.7146674359361422,6,0,27.764048195063467,1,0
673,2025-03-09,social,1,2.7478621601524096,8,0,38.72981795594944,2,1
674,2025-03-09,search,1,3.176388546715,3,0,72.80137611486651,3,1
675,2025-03-09,search,1,4.730812162173785,2,1,51.9667898701272,3,0
676,2025-03-09,paid_ad,1,1.0918663913734263,3,0,63.27263874201738,4,0
677,2025-03-09,social,0,1.3017673079954621,3,0,80.76870414904195,2,0
678,2025-03-09,social,1,1.7142803323742903,2,0,39.59293373147266,4,0
679,2025-03-09,paid_ad,0,0.9817879726116548,1,0,48.51028493311952,4,0
680,2025-03-09,email,1,5.117820929835725,7,0,45.91359648603693,3,0
681,2025-03-10,email,1,2.0912822264108257,5,1,20.681104932750866,1,0
682,2025-03-10,social,1,3.252814909087135,8,0,45.34404794366046,2,0
683,2025-03-10,social,1,1.5875455379521788,3,1,63.21593281070998,3,1
684,2025-03-10,search,1,2.488327092890004,4,0,58.10884312718361,3,0
685,2025-03-10,paid_ad,0,4.172799304779135,5,0,59.28624754082015,3,0
686,2025-03-10,search,1,4.320542331883738,7,0,44.367365290407506,4,0
687,2025-03-10,search,1,1.3548809744923884,5,0,40.15854145991538,4,0
688,2025-03-10,social,1,3.1295265122600426,1,1,69.03883507847931,3,0
689,2025-03-10,email,1,1.6118753164804709,3,0,42.54024280463496,3,0
690,2025-03-10,social,1,3.0408432084167853,3,0,54.41123058189821,4,0
691,2025-03-11,social,0,1.946889075301682,7,0,52.450020210163075,5,0
692,2025-03-11,search,1,10.656932352500341,3,1,71.92575524385677,4,0
693,2025-03-11,search,1,5.908323602615683,4,0,64.5711853650854,4,0
694,2025-03-11,social,0,4.457001760607068,0,0,30.571120689993187,3,0
695,2025-03-11,social,1,2.6638655948751624,4,0,32.1867024983744,3,0
696,2025-03-11,search,0,6.026354713013869,3,0,58.68364727103701,5,0
697,2025-03-11,social,0,3.199848183933101,4,0,49.0349352893125,1,0
698,2025-03-11,search,0,9.953241686332333,4,1,43.17242324069354,5,1
699,2025-03-11,social,1,6.442888170120351,2,0,65.23441825991706,4,0
700,2025-03-11,search,1,2.473743066414869,6,0,52.81189073133366,4,1
701,2025-03-12,search,1,9.216150313151939,5,0,50.78686080334166,1,1
702,2025-03-12,social,1,2.6747541636348138,4,0,61.697429611325745,4,0
703,2025-03-12,social,1,11.063078858478573,2,0,44.373365075846536,4,0
704,2025-03-12,social,1,9.540680132823123,5,1,73.52778478208832,2,0
705,2025-03-12,social,1,4.156377432048826,1,1,38.17928565150488,3,0
706,2025-03-12,paid_ad,0,0.7506822798056326,4,1,59.85393599513132,5,0
707,2025-03-12,social,1,3.924957679847499,5,1,71.50749257989767,4,0
708,2025-03-12,email,1,1.227016574853511,0,0,29.3405676609185,3,0
709,2025-03-12,social,1,1.9972597220908637,3,0,44.849972362213265,2,0
710,2025-03-12,search,1,2.1261024266624013,1,0,67.13311089328337,4,1
711,2025-03-13,email,0,1.2170175935642427,3,0,67.35866821596538,4,0
712,2025-03-13,search,0,3.9358100078089797,3,0,47.42756599417641,4,1
713,2025-03-13,search,1,1.8020488703769304,1,0,38.97993359484711,4,1
714,2025-03-13,search,1,2.7728461452691953,2,0,64.33903733496143,3,1
715,2025-03-13,social,0,2.141268630733569,6,1,67.75323653872407,4,1
716,2025-03-13,paid_ad,1,4.745289036581225,7,0,32.53004977231408,3,0
717,2025-03-13,email,0,4.503573841832339,2,1,31.941295265504298,5,0
718,2025-03-13,paid_ad,1,2.6000659773456443,5,0,53.37885022975399,4,0
719,2025-03-13,social,1,4.913689393118699,3,0,59.44040950143338,3,0
720,2025-03-13,email,1,7.619982740118222,5,0,45.51396372154918,3,1
721,2025-03-14,paid_ad,0,0.3268544190994896,0,0,60.18940729973524,4,1
722,2025-03-14,social,0,2.040244199928276,5,0,39.34795089743927,3,0
723,2025-03-14,social,1,1.4528529338714042,2,0,18.27959601389397,3,0
724,2025-03-14,email,0,1.8893342579569399,1,0,43.64148391501106,4,0
725,2025-03-14,search,1,0.25066723973886584,1,0,50.94848219769652,3,0
726,2025-03-14,email,0,0.30871287583766677,4,0,45.862400601553155,4,0
727,2025-03-14,social,1,2.2023618131388756,1,0,32.620951045107724,2,0
728,2025-03-14,email,1,2.150829695905979,4,0,22.76526536181774,4,1
729,2025-03-14,social,1,8.356535951228114,4,0,42.28866793448153,2,0
730,2025-03-14,social,1,3.711521810627243,2,0,63.46483657474615,1,1
731,2025-03-15,social,1,4.825435925094262,3,0,68.84296159120524,5,0
732,2025-03-15,email,1,27.220465369030773,3,0,67.81570076207683,4,1
733,2025-03-15,search,1,10.063894118362995,7,0,37.76135697277171,3,0
